content,label,model_label,model_prob,T
FTP系统批处理告警：SH-FTP-GET-JOB-ODS-CREDIT-CARD-DEP Ended not OK,系统批处理告警,系统批处理告警,0.975753903388977,1
PCRM系统批处理告警：SH-PCRM-LOAD-GETFILE-CRMDM_I_CUST_ACCT_INFO Ended not OK,系统批处理告警,系统批处理告警,0.9761664271354675,1
CRS系统批处理告警：SH-CRS-GET-FILES-ITERNBKACCT Ended not OK,系统批处理告警,系统批处理告警,0.9766215682029724,1
DMP系统批处理告警：SH_DMP_CBRS_INDEX_COLUMNS_INFO Ended not OK,系统批处理告警,系统批处理告警,0.9747036099433899,1
YRL系统批处理告警：SH-YRL-ECIF-F-SFTP Ended not OK,系统批处理告警,系统批处理告警,0.9766215682029724,1
DMP系统批处理告警：SH_DMP_NFS_PROCEDURE_INFO Ended not OK,系统批处理告警,系统批处理告警,0.9748175144195557,1
OLM系统批处理告警：SH-CBM-WD-GET-ECS-ECIFCUSID-FILE-WATCH JOB LOG COPY TO  FAILED CM for AFT: Can not copy sysout ./cm/AFT/sysout/SYSOUT_4le8d_00001 to,系统批处理告警,系统批处理告警,0.9702365398406982,1
PCRM系统批处理告警：SH-PCRM-LOAD-GETFILE-CRMDM_I_ECIF_CUST_RELA Ended not OK,系统批处理告警,系统批处理告警,0.9761664271354675,1
NDS系统批处理告警：SZ_AFTNDSEOD_JOB-D1_1-GetClientsusFile Ended not OK,系统批处理告警,系统批处理告警,0.9757404923439026,1
POM系统批处理告警：SH-POM-GETNDS-10 Ended not OK,系统批处理告警,系统批处理告警,0.9759224653244019,1
PCRM系统批处理告警：SH-PCRM-LOAD-GETFILE-CRMDM_I_CG_INDEX_STATS Ended not OK,系统批处理告警,系统批处理告警,0.9761664271354675,1
PCRM系统批处理告警：SH-PCRM-LOAD-PROCESS-CIM_F_TAG_CUST_TAGS Ended not OK,系统批处理告警,系统批处理告警,0.9761664271354675,1
AFTNDSEOD系统批处理告警：SZ_AFTNDSEOD_JOB-D2_3-GetTmsFilesNOTMONI Ended not OK,系统批处理告警,系统批处理告警,0.975957453250885,1
OLM系统批处理告警：SH-CBM-WD-GET-ECS-ECIFCUSID-FILE-WATCH JOB LOG COPY TO  FAILED CM for AFT: Can not copy sysout ./cm/AFT/sysout/SYSOUT_4jpbl_00001 to,系统批处理告警,系统批处理告警,0.9703898429870605,1
CRS系统批处理告警：SH-CRS-GET-FILES-REPAYSCHEDTAB Ended not OK,系统批处理告警,系统批处理告警,0.9766215682029724,1
YIF系统批处理告警：SH-YIF-F-WZ-SFTP Ended not OK,系统批处理告警,系统批处理告警,0.9766215682029724,1
CBM系统批处理告警：SH-CBM-PUT-YFX Ended not OK,系统批处理告警,系统批处理告警,0.9766349792480469,1
NDS系统批处理告警：SZ_AFTNDSEOD_JOB-D1_2-GetUpndspe2DateFile Ended not OK,系统批处理告警,系统批处理告警,0.9758419990539551,1
128.20.143.120Port 6779:0port 1433 error,端口异常告警,端口异常告警,0.9789918065071106,1
128.18.0.210Port 7001:0port 7001 error,端口异常告警,端口异常告警,0.9792795777320862,1
test06_2023-08-19--128.20.143.213Port 9015:0port 9015 error,端口异常告警,端口异常告警,0.9656006097793579,1
128.18.177.57Port 8080:0port 8080 error,端口异常告警,端口异常告警,0.9795793294906616,1
128.20.71.75Port 7002:0port 7002 error,端口异常告警,端口异常告警,0.9792861342430115,1
128.18.163.87Port 3306:0port 3306 error,端口异常告警,端口异常告警,0.9792856574058533,1
128.21.20.14Port 26379:0port 26379 error,端口异常告警,端口异常告警,0.9783783555030823,1
128.20.71.75Port 7521:0port 7521 error,端口异常告警,端口异常告警,0.9802597165107727,1
128.20.0.219Port 8080:0port 8080 error,端口异常告警,端口异常告警,0.9764798283576965,1
128.18.163.3Port 6379:0port 6379 error,端口异常告警,端口异常告警,0.9797265529632568,1
128.194.13.12Port 29800:0port 29800 error,端口异常告警,端口异常告警,0.9793150424957275,1
128.20.71.43Port 8080:0port 8080 error,端口异常告警,端口异常告警,0.9791443943977356,1
128.21.20.54Port 1526:0port 1526 error,端口异常告警,端口异常告警,0.97957843542099,1
128.20.69.231Port 1524:0port 1524 error,端口异常告警,端口异常告警,0.979804277420044,1
128.18.163.7Port 9300:0port 9300 error,端口异常告警,端口异常告警,0.9793780446052551,1
128.18.86.72Port 1526:0port 1526 error,端口异常告警,端口异常告警,0.9796093106269836,1
128.21.20.67Port 3685:0port 3685 error,端口异常告警,端口异常告警,0.9786619544029236,1
128.18.158.167Port 8080:0port 8080 error,端口异常告警,端口异常告警,0.9796966910362244,1
128.18.163.160Port 8098:0port 8098 error,端口异常告警,端口异常告警,0.9787689447402954,1
128.20.71.65Port 3625:0port 3625 error,端口异常告警,端口异常告警,0.9797115921974182,1
128.18.86.43Port 7155:0port 7155 error,端口异常告警,端口异常告警,0.9794283509254456,1
128.20.48.154Port 9103:0port 9103 error,端口异常告警,端口异常告警,0.9797852635383606,1
128.18.162.11Port 1526:0port 1526 error,端口异常告警,端口异常告警,0.9792587757110596,1
128.21.20.3Port 9080:0port 9080 error,端口异常告警,端口异常告警,0.977912425994873,1
128.18.86.9Port 8001:0port 8001 error,端口异常告警,端口异常告警,0.9799063801765442,1
128.20.143.120Port 8080:0port 8080 error,端口异常告警,端口异常告警,0.9794301986694336,1
128.18.163.27Port 9076:0port 9076 error,端口异常告警,端口异常告警,0.9793626070022583,1
128.20.159.29Port 5566:0port 5566 error,端口异常告警,端口异常告警,0.9792996048927307,1
128.21.20.18Port 3685:0port 3685 error,端口异常告警,端口异常告警,0.9786619544029236,1
128.20.71.42Port 8080:0port 8080 error,端口异常告警,端口异常告警,0.9791443943977356,1
test06_2023-08-12--128.20.143.213Port 9015:0port 9015 error,端口异常告警,端口异常告警,0.9675286412239075,1
128.20.112.3Port 3173:0port 3173 error,端口异常告警,端口异常告警,0.9791767001152039,1
128.18.163.108Port 3307:0port 3307 error,端口异常告警,端口异常告警,0.9793652296066284,1
128.18.163.27Port 9096:0port 9096 error,端口异常告警,端口异常告警,0.9791437983512878,1
128.18.158.66Port 8080:0port 8080 error,端口异常告警,端口异常告警,0.9796966910362244,1
128.18.163.159Port 8015:0port 8015 error,端口异常告警,端口异常告警,0.9784442782402039,1
128.21.20.2Port 9080:0port 9080 error,端口异常告警,端口异常告警,0.977912425994873,1
128.20.71.71Port 3625:0port 3625 error,端口异常告警,端口异常告警,0.9797115921974182,1
128.21.20.171Port 7017:0port 7017 error,端口异常告警,端口异常告警,0.9782665371894836,1
128.18.163.29Port 8022:0port 8022 error,端口异常告警,端口异常告警,0.9622505903244019,1
128.20.69.1Port 8001:0port 8001 error,端口异常告警,端口异常告警,0.9797113537788391,1
128.21.20.11Port 9988:0port 9988 error,端口异常告警,端口异常告警,0.9781866669654846,1
128.20.159.147Port 1526:0Port 1526 error,端口异常告警,端口异常告警,0.9589188694953918,1
128.18.158.101Port 9001:0port 9001 error,端口异常告警,端口异常告警,0.9797375798225403,1
128.18.86.102Port 1526:0port 1526 error,端口异常告警,端口异常告警,0.9796093106269836,1
128.20.48.154Port 9301:0port 9301 error,端口异常告警,端口异常告警,0.979671061038971,1
128.20.72.141Port 9066:0port 9066 error,端口异常告警,端口异常告警,0.9788317680358887,1
128.20.72.87Port 1526:0port 1526 error,端口异常告警,端口异常告警,0.9798189401626587,1
128.194.51.76Port 19200:0port 19200 error,端口异常告警,端口异常告警,0.9752869606018066,1
128.18.163.61Port 8801:0port 8801 error,端口异常告警,端口异常告警,0.9795399904251099,1
128.18.159.225Port 8899:0port 8899 error,端口异常告警,端口异常告警,0.9776701331138611,1
128.20.143.213Port 3000:0port 3000 error,端口异常告警,端口异常告警,0.9729881882667542,1
128.20.159.1Port 9092:0port 9092 error,端口异常告警,端口异常告警,0.9799476861953735,1
128.20.104.3Port 48200:0port 48200 error,端口异常告警,端口异常告警,0.9770819544792175,1
128.20.48.12Port 8805:0port 8805 error,端口异常告警,端口异常告警,0.9799399971961975,1
128.20.143.121Port 8080:0port 8080 error,端口异常告警,端口异常告警,0.9794301986694336,1
128.18.163.8Port 30001:0port 30001 error,端口异常告警,端口异常告警,0.978901207447052,1
128.18.159.170Port 8443:0port 8443 error,端口异常告警,端口异常告警,0.9800699949264526,1
128.20.104.3Port 48201:0port 48201 error,端口异常告警,端口异常告警,0.9802736043930054,1
128.18.0.1Port 1521:0Port 1521 error,端口异常告警,端口异常告警,0.958773136138916,1
128.20.71.47Port 8081:0port 8081 error,端口异常告警,端口异常告警,0.979729413986206,1
128.194.51.76Port 16379:0port 16379 error,端口异常告警,端口异常告警,0.9785677790641785,1
128.20.159.150Port 9191:0port 9191 error,端口异常告警,端口异常告警,0.9796140789985657,1
128.20.104.3Port 48100:0port 48100 error,端口异常告警,端口异常告警,0.9763346910476685,1
128.20.71.42Port 8081:0port 8081 error,端口异常告警,端口异常告警,0.979729413986206,1
128.20.72.21Port 8080:0port 8080 error,端口异常告警,端口异常告警,0.979276180267334,1
128.20.71.71Port 7002:0port 7002 error,端口异常告警,端口异常告警,0.9792861342430115,1
128.21.20.57Port 8001:0port 8001 error,端口异常告警,端口异常告警,0.9790303111076355,1
128.18.0.214Port 1526:0port 1526 error,端口异常告警,端口异常告警,0.979032039642334,1
128.21.20.171Port 8100:0port 8100 error,端口异常告警,端口异常告警,0.9775671362876892,1
128.20.71.65Port 7001:0port 7001 error,端口异常告警,端口异常告警,0.9799953103065491,1
128.21.20.59Port 9080:0port 9080 error,端口异常告警,端口异常告警,0.977912425994873,1
128.20.159.19Port 1524:0port 1524 error,端口异常告警,端口异常告警,0.9800236225128174,1
128.20.48.11Port 8805:0port 8805 error,端口异常告警,端口异常告警,0.9799399971961975,1
128.18.158.145Port 1521:0port 1521 error,端口异常告警,端口异常告警,0.9793779253959656,1
128.20.104.5Port 48001:0port 48001 error,端口异常告警,端口异常告警,0.9778940677642822,1
128.21.140.17Port 1526:0port 1526 error,端口异常告警,端口异常告警,0.9797627329826355,1
128.18.163.24Port 5672:0port 5672 error,端口异常告警,端口异常告警,0.9796192646026611,1
128.21.20.21Port 1524:0port 1524 error,端口异常告警,端口异常告警,0.9795753359794617,1
128.20.71.46Port 8081:0port 8081 error,端口异常告警,端口异常告警,0.979729413986206,1
128.18.163.30Port 8023:0port 8023 error,端口异常告警,端口异常告警,0.970261812210083,1
128.20.72.84Port 10005:0port 10005 error,端口异常告警,端口异常告警,0.9784351587295532,1
128.18.163.91Port 28000:0port 28000 error,端口异常告警,端口异常告警,0.9769083261489868,1
128.18.163.162Port 1526:0port 1526 error,端口异常告警,端口异常告警,0.9793116450309753,1
128.20.159.28Port 21012:0port 21012 error,端口异常告警,端口异常告警,0.9798926115036011,1
128.20.49.11Port 1526:0port 1526 error,端口异常告警,端口异常告警,0.9798934459686279,1
128.21.20.106Port 1526:0port 1526 error,端口异常告警,端口异常告警,0.97957843542099,1
128.18.163.33Port 1526:0port 1526 error,端口异常告警,端口异常告警,0.9793116450309753,1
128.18.158.65Port 7002:0port 7002 error,端口异常告警,端口异常告警,0.9795616865158081,1
128.21.20.101Port 10888:0port 10888 error,端口异常告警,端口异常告警,0.9792822599411011,1
128.20.71.45Port 1521:0Port 1521 error,端口异常告警,端口异常告警,0.9635133147239685,1
128.18.158.65Port 8080:0port 8080 error,端口异常告警,端口异常告警,0.9796966910362244,1
128.18.163.91Port 2181:0port 2181 error,端口异常告警,端口异常告警,0.9796384572982788,1
128.18.158.102Port 9001:0port 9001 error,端口异常告警,端口异常告警,0.9797375798225403,1
128.18.86.136Port 1526:0port 1526 error,端口异常告警,端口异常告警,0.9796093106269836,1
128.18.0.211Port 8001:0port 8001 error,端口异常告警,端口异常告警,0.9787728786468506,1
128.21.20.6Port 2181:0port 2181 error,端口异常告警,端口异常告警,0.9795772433280945,1
128.18.163.160Port 7003:0port 7003 error,端口异常告警,端口异常告警,0.9800602197647095,1
128.21.20.18Port 9999:0port 9999 error,端口异常告警,端口异常告警,0.9765253663063049,1
128.20.159.135Port 8948:0port 8948 error,端口异常告警,端口异常告警,0.9792066812515259,1
undefined10.194.12.131 Monitor_NDS_005 APP或者网络异常，请联系sic和网络组同事！,网络线路异常,网络线路异常,0.9775701761245728,1
10.194.12.104 Monitor_NDS_006 APP或者网络异常，请联系sic和网络组同事！,网络线路异常,网络线路异常,0.9778594970703125,1
undefined10.194.12.129 Monitor_NDS_006 APP或者网络异常，请联系sic和网络组同事！,网络线路异常,网络线路异常,0.9775589108467102,1
"yrl 1状态异常,java.lang.Exception: java.net.ConnectException: Connection refused (Connection refused)",网络线路异常,网络线路异常,0.9239161610603333,1
10.194.12.128 Monitor_NDS_006 APP或者网络异常，请联系sic和网络组同事！,网络线路异常,网络线路异常,0.9780023694038391,1
Zabbix servertotal agent ping:128.20.143.33|total agent ping,网络线路异常,网络线路异常,0.9249682426452637,1
10.194.12.119 Monitor_NDS_006 APP或者网络异常，请联系sic和网络组同事！,网络线路异常,网络线路异常,0.9780451059341431,1
10.194.12.129 Monitor_NDS_006 APP或者网络异常，请联系sic和网络组同事！,网络线路异常,网络线路异常,0.9779817461967468,1
10.194.11.12 Monitor_NDS_004 APP或者网络异常，请联系sic和网络组同事！,网络线路异常,网络线路异常,0.9778113961219788,1
undefined10.194.12.144 Monitor_NDS_006 APP或者网络异常，请联系sic和网络组同事！,网络线路异常,网络线路异常,0.9775131344795227,1
10.194.12.108 Monitor_NDS_005 APP或者网络异常，请联系sic和网络组同事！,网络线路异常,网络线路异常,0.978024959564209,1
Zabbix servertotal agent ping:10.168.128.2|total agent ping,网络线路异常,网络线路异常,0.9214068651199341,1
Jun 17 10:18:54 ShangH: %PARSER-5-CFGLOG_LOGGEDCMD: User:netadmin2  logged command:router bgp 65160,网络线路异常,网络线路异常,0.9148959517478943,1
undefined10.194.12.113 Monitor_NDS_006 APP或者网络异常，请联系sic和网络组同事！,网络线路异常,网络线路异常,0.9775084257125854,1
10.194.12.126 Monitor_NDS_006 APP或者网络异常，请联系sic和网络组同事！,网络线路异常,网络线路异常,0.977972149848938,1
Zabbix servertotal agent ping:128.18.70.30|total agent ping,网络线路异常,网络线路异常,0.9251632690429688,1
undefinedECIF023001 172.18.83.128 ECIF后管到ECIF批量调度网络异常,网络线路异常,网络线路异常,0.906986653804779,1
10.194.11.10 Monitor_NDS_002 APP或者网络异常，请联系sic和网络组同事！,网络线路异常,网络线路异常,0.9777393937110901,1
128.21.1.62ORACLE-LOG-ORA-128.20.143.195:ORA-12537: TNS: 连接关闭ORACLE-LOG-ORA-128.20.143.195,网络线路异常,网络线路异常,0.4949704706668854,1
undefined10.194.12.148 Monitor_NDS_006 APP或者网络异常，请联系sic和网络组同事！,网络线路异常,网络线路异常,0.9775561690330505,1
10.194.12.150 Monitor_NDS_006 APP或者网络异常，请联系sic和网络组同事！,网络线路异常,网络线路异常,0.9780517220497131,1
undefined10.194.12.117 Monitor_NDS_006 APP或者网络异常，请联系sic和网络组同事！,网络线路异常,网络线路异常,0.9775835275650024,1
undefined10.194.12.110 Monitor_NDS_006 APP或者网络异常，请联系sic和网络组同事！,网络线路异常,网络线路异常,0.9774860143661499,1
10.194.12.165 Monitor_NDS_005 APP或者网络异常，请联系sic和网络组同事！,网络线路异常,网络线路异常,0.9780550599098206,1
undefined10.194.11.13 Monitor_NDS_003 APP或者网络异常，请联系sic和网络组同事！,网络线路异常,网络线路异常,0.9773170351982117,1
undefined10.194.12.136 Monitor_NDS_006 APP或者网络异常，请联系sic和网络组同事！,网络线路异常,网络线路异常,0.977603018283844,1
undefined10.194.12.162 Monitor_NDS_006 APP或者网络异常，请联系sic和网络组同事！,网络线路异常,网络线路异常,0.9776005148887634,1
"yrl 1db状态异常,java.lang.Exception: java.net.NoRouteToHostException: No route to host (Host unreachable)",网络线路异常,网络线路异常,0.9274134635925293,1
10.194.12.160 Monitor_NDS_005 APP或者网络异常，请联系sic和网络组同事！,网络线路异常,网络线路异常,0.9780760407447815,1
10.194.12.156 Monitor_NDS_006 APP或者网络异常，请联系sic和网络组同事！,网络线路异常,网络线路异常,0.9780314564704895,1
undefined10.194.12.150 Monitor_NDS_005 APP或者网络异常，请联系sic和网络组同事！,网络线路异常,网络线路异常,0.9774865508079529,1
10.194.12.145 Monitor_NDS_005 APP或者网络异常，请联系sic和网络组同事！,网络线路异常,网络线路异常,0.9780398011207581,1
"atmp 1db状态异常,java.lang.Exception: java.net.SocketTimeoutException: Read timed out",网络线路异常,网络线路异常,0.8981981873512268,1
10.194.11.10 Monitor_NDS_004 APP或者网络异常，请联系sic和网络组同事！,网络线路异常,网络线路异常,0.977784276008606,1
10.194.11.13 Monitor_NDS_003 APP或者网络异常，请联系sic和网络组同事！,网络线路异常,网络线路异常,0.9777722358703613,1
10.194.12.103 Monitor_NDS_006 APP或者网络异常，请联系sic和网络组同事！,网络线路异常,网络线路异常,0.9780110120773315,1
10.194.12.135 Monitor_NDS_005 APP或者网络异常，请联系sic和网络组同事！,网络线路异常,网络线路异常,0.9779871106147766,1
undefined10.194.12.156 Monitor_NDS_005 APP或者网络异常，请联系sic和网络组同事！,网络线路异常,网络线路异常,0.977581262588501,1
10.194.12.116 Monitor_NDS_005 APP或者网络异常，请联系sic和网络组同事！,网络线路异常,网络线路异常,0.9779641628265381,1
10.194.12.112 Monitor_NDS_005 APP或者网络异常，请联系sic和网络组同事！,网络线路异常,网络线路异常,0.9779118299484253,1
undefined172.18.81.16 cipsMonitor APP或者网络异常，请联系sic和网络组同事！,网络线路异常,网络线路异常,0.9767861366271973,1
10.194.12.118 Monitor_NDS_005 APP或者网络异常，请联系sic和网络组同事！,网络线路异常,网络线路异常,0.9780353307723999,1
undefined10.194.12.120 Monitor_NDS_006 APP或者网络异常，请联系sic和网络组同事！,网络线路异常,网络线路异常,0.9774336218833923,1
undefined10.194.12.107 Monitor_NDS_005 APP或者网络异常，请联系sic和网络组同事！,网络线路异常,网络线路异常,0.9776550531387329,1
"atmp 2db状态异常,java.lang.Exception: java.net.ConnectException: Connection timed out (Connection timed out)",网络线路异常,网络线路异常,0.9153473377227783,1
undefined172.18.83.128 ECIF023002 ECIF批量调度到ECIF支持网络异常，172.18.83.128 ECIF023004 ECIF批量到ECIF支持网络异常,网络线路异常,网络线路异常,0.91872239112854,1
10.194.12.137 Monitor_NDS_006 APP或者网络异常，请联系sic和网络组同事！,网络线路异常,网络线路异常,0.9780087471008301,1
"atmp 1db状态异常,java.lang.Exception: java.net.ConnectException: Connection refused (Connection refused)",网络线路异常,网络线路异常,0.9196787476539612,1
10.194.12.113 Monitor_NDS_006 APP或者网络异常，请联系sic和网络组同事！,网络线路异常,网络线路异常,0.9779723882675171,1
undefined10.194.12.154 Monitor_NDS_005 APP或者网络异常，请联系sic和网络组同事！,网络线路异常,网络线路异常,0.9775625467300415,1
Jul 27 19:28:39 SH: %PARSER-5-CFGLOG_LOGGEDCMD: User:netadmin9  logged command:router bgp 30,网络线路异常,网络线路异常,0.9038317799568176,1
undefined10.194.12.166 Monitor_NDS_006 APP或者网络异常，请联系sic和网络组同事！,网络线路异常,网络线路异常,0.977517306804657,1
undefined10.194.12.111 Monitor_NDS_006 APP或者网络异常，请联系sic和网络组同事！,网络线路异常,网络线路异常,0.9775701761245728,1
10.194.12.105 Monitor_NDS_005 APP或者网络异常，请联系sic和网络组同事！,网络线路异常,网络线路异常,0.9779866337776184,1
Zabbix servertotal agent ping:128OKtotal agent ping,网络线路异常,网络线路异常,0.868894100189209,1
Zabbix servertotal agent ping:128.18.86.118|total agent ping,网络线路异常,网络线路异常,0.924945592880249,1
172.18.82.79 CUPS002003 通讯网关ECGW异常或超时,网络线路异常,网络线路异常,0.8000329732894897,1
undefined10.194.12.129 Monitor_NDS_005 APP或者网络异常，请联系sic和网络组同事！,网络线路异常,网络线路异常,0.9776340126991272,1
10.194.12.140 Monitor_NDS_005 APP或者网络异常，请联系sic和网络组同事！,网络线路异常,网络线路异常,0.9779918789863586,1
undefined10.194.12.137 Monitor_NDS_006 APP或者网络异常，请联系sic和网络组同事！,网络线路异常,网络线路异常,0.9775761365890503,1
10.194.12.160 Monitor_NDS_006 APP或者网络异常，请联系sic和网络组同事！,网络线路异常,网络线路异常,0.9780469536781311,1
10.194.12.167 Monitor_NDS_005 APP或者网络异常，请联系sic和网络组同事！,网络线路异常,网络线路异常,0.9780200719833374,1
undefined10.194.12.146 Monitor_NDS_005 APP或者网络异常，请联系sic和网络组同事！,网络线路异常,网络线路异常,0.9775577783584595,1
10.194.12.120 Monitor_NDS_005 APP或者网络异常，请联系sic和网络组同事！,网络线路异常,网络线路异常,0.9780469536781311,1
10.194.12.154 Monitor_NDS_006 APP或者网络异常，请联系sic和网络组同事！,网络线路异常,网络线路异常,0.9780580401420593,1
10.194.12.147 Monitor_NDS_005 APP或者网络异常，请联系sic和网络组同事！,网络线路异常,网络线路异常,0.9780125021934509,1
"atmp 2状态异常,java.lang.Exception: java.net.SocketTimeoutException: Read timed out",网络线路异常,网络线路异常,0.9104450941085815,1
undefined10.194.12.118 Monitor_NDS_005 APP或者网络异常，请联系sic和网络组同事！,网络线路异常,网络线路异常,0.9775853157043457,1
undefined10.194.12.135 Monitor_NDS_006 APP或者网络异常，请联系sic和网络组同事！,网络线路异常,网络线路异常,0.9776226878166199,1
10.194.12.138 Monitor_NDS_005 APP或者网络异常，请联系sic和网络组同事！,网络线路异常,网络线路异常,0.9780092239379883,1
undefined10.194.12.143 Monitor_NDS_006 APP或者网络异常，请联系sic和网络组同事！,网络线路异常,网络线路异常,0.9775791764259338,1
undefined10.194.12.142 Monitor_NDS_005 APP或者网络异常，请联系sic和网络组同事！,网络线路异常,网络线路异常,0.9776144027709961,1
"atmp 2db状态异常,java.lang.Exception: java.net.SocketTimeoutException: Read timed out",网络线路异常,网络线路异常,0.9152202010154724,1
Zabbix servertotal agent ping:128.18.86.118|128.18.86.133|total agent ping,网络线路异常,网络线路异常,0.9195356965065002,1
"yrl 1db状态异常,java.lang.Exception: java.net.ConnectException: Connection refused (Connection refused)",网络线路异常,网络线路异常,0.9204816818237305,1
10.194.12.158 Monitor_NDS_006 APP或者网络异常，请联系sic和网络组同事！,网络线路异常,网络线路异常,0.9780247211456299,1
Jul 27 19:27:13 SH: %PARSER-5-CFGLOG_LOGGEDCMD: User:netadmin9  logged command:ip access-list standard BGP2OSPF,网络线路异常,网络线路异常,0.8308846354484558,1
undefined10.194.11.11 Monitor_NDS_004 APP或者网络异常，请联系sic和网络组同事！,网络线路异常,网络线路异常,0.977375328540802,1
10.194.12.131 Monitor_NDS_005 APP或者网络异常，请联系sic和网络组同事！,网络线路异常,网络线路异常,0.97788006067276,1
10.194.12.166 Monitor_NDS_006 APP或者网络异常，请联系sic和网络组同事！,网络线路异常,网络线路异常,0.9779982566833496,1
undefined10.194.12.132 Monitor_NDS_005 APP或者网络异常，请联系sic和网络组同事！,网络线路异常,网络线路异常,0.9776392579078674,1
"atmp 2db状态异常,java.lang.Exception: java.net.ConnectException: Connection refused (Connection refused)",网络线路异常,网络线路异常,0.9289109110832214,1
undefined10.194.12.103 Monitor_NDS_006 APP或者网络异常，请联系sic和网络组同事！,网络线路异常,网络线路异常,0.9775375127792358,1
10.194.12.139 Monitor_NDS_006 APP或者网络异常，请联系sic和网络组同事！,网络线路异常,网络线路异常,0.9780476689338684,1
undefinedEPCC001405 172.18.58.49 前置机到网联BJ10机房线路异常,网络线路异常,网络线路异常,0.9084935784339905,1
undefined10.194.12.159 Monitor_NDS_006 APP或者网络异常，请联系sic和网络组同事！,网络线路异常,网络线路异常,0.9775852560997009,1
undefined10.194.12.118 Monitor_NDS_006 APP或者网络异常，请联系sic和网络组同事！,网络线路异常,网络线路异常,0.977552056312561,1
undefined10.194.11.13 Monitor_NDS_002 APP或者网络异常，请联系sic和网络组同事！,网络线路异常,网络线路异常,0.9773412346839905,1
10.194.12.106 Monitor_NDS_006 APP或者网络异常，请联系sic和网络组同事！,网络线路异常,网络线路异常,0.9778639674186707,1
undefined10.194.12.165 Monitor_NDS_005 APP或者网络异常，请联系sic和网络组同事！,网络线路异常,网络线路异常,0.977627694606781,1
10.194.12.143 Monitor_NDS_006 APP或者网络异常，请联系sic和网络组同事！,网络线路异常,网络线路异常,0.9779847860336304,1
10.194.12.108 Monitor_NDS_006 APP或者网络异常，请联系sic和网络组同事！,网络线路异常,网络线路异常,0.9780058860778809,1
undefined10.194.12.128 Monitor_NDS_006 APP或者网络异常，请联系sic和网络组同事！,网络线路异常,网络线路异常,0.9774503707885742,1
10.194.12.138 Monitor_NDS_006 APP或者网络异常，请联系sic和网络组同事！,网络线路异常,网络线路异常,0.9779865145683289,1
undefined10.194.12.139 Monitor_NDS_006 APP或者网络异常，请联系sic和网络组同事！,网络线路异常,网络线路异常,0.9775984287261963,1
10.194.11.13 Monitor_NDS_001 APP或者网络异常，请联系sic和网络组同事！,网络线路异常,网络线路异常,0.9777584075927734,1
10.194.12.134 Monitor_NDS_005 APP或者网络异常，请联系sic和网络组同事！,网络线路异常,网络线路异常,0.978007972240448,1
undefined10.194.11.12 Monitor_NDS_004 APP或者网络异常，请联系sic和网络组同事！,网络线路异常,网络线路异常,0.9774624109268188,1
10.194.12.158 Monitor_NDS_005 APP或者网络异常，请联系sic和网络组同事！,网络线路异常,网络线路异常,0.9780710339546204,1
10.194.12.114 Monitor_NDS_006 APP或者网络异常，请联系sic和网络组同事！,网络线路异常,网络线路异常,0.978018581867218,1
128.21.1.81sdf: Disk read request avg waiting time (r_await):4.3 mssdf: Disk read/write request responses are too high (read > 20 ms for 15m or write > 20 ms for 15m),磁盘响应时间长,磁盘响应时间长,0.9807564616203308,1
128.21.1.81sdg: Disk read request avg waiting time (r_await):22.82 mssdg: Disk read/write request responses are too high (read > 20 ms for 15m or write > 20 ms for 15m),磁盘响应时间长,磁盘响应时间长,0.9794610738754272,1
128.21.1.81sdf: Disk read request avg waiting time (r_await):8.03 mssdf: Disk read/write request responses are too high (read > 20 ms for 15m or write > 20 ms for 15m),磁盘响应时间长,磁盘响应时间长,0.9806566834449768,1
128.21.1.96sda: Disk read request avg waiting time (r_await):0 mssda: Disk read/write request responses are too high (read > 20 ms for 15m or write > 20 ms for 15m),磁盘响应时间长,磁盘响应时间长,0.9796425700187683,1
128.21.1.96sdb: Disk read request avg waiting time (r_await):31.83 mssdb: Disk read/write request responses are too high (read > 20 ms for 15m or write > 20 ms for 15m),磁盘响应时间长,磁盘响应时间长,0.980469286441803,1
128.21.1.81sdf: Disk read request avg waiting time (r_await):7.5 mssdf: Disk read/write request responses are too high (read > 20 ms for 15m or write > 20 ms for 15m),磁盘响应时间长,磁盘响应时间长,0.9806914329528809,1
128.21.1.81sdf: Disk read request avg waiting time (r_await):1.5 mssdf: Disk read/write request responses are too high (read > 20 ms for 15m or write > 20 ms for 15m),磁盘响应时间长,磁盘响应时间长,0.9806342124938965,1
128.21.1.81sdf: Disk read request avg waiting time (r_await):2.01 mssdf: Disk read/write request responses are too high (read > 20 ms for 15m or write > 20 ms for 15m),磁盘响应时间长,磁盘响应时间长,0.9807608127593994,1
128.21.1.81sdf: Disk read request avg waiting time (r_await):7.33 mssdf: Disk read/write request responses are too high (read > 20 ms for 15m or write > 20 ms for 15m),磁盘响应时间长,磁盘响应时间长,0.9808276295661926,1
128.21.1.81sdg: Disk read request avg waiting time (r_await):3.82 mssdg: Disk read/write request responses are too high (read > 20 ms for 15m or write > 20 ms for 15m),磁盘响应时间长,磁盘响应时间长,0.9793115258216858,1
128.21.1.81sdf: Disk read request avg waiting time (r_await):3.65 mssdf: Disk read/write request responses are too high (read > 20 ms for 15m or write > 20 ms for 15m),磁盘响应时间长,磁盘响应时间长,0.9806288480758667,1
