content,label,model_label,model_prob,T
"Device Configuration Backup failed for R_ZJ_WAN_ASR-10.hkbea.com at Jun 24, 2023 00:02 AM",备份失败,备份失败,0.914142370223999,1
"Device Configuration Backup failed for 10.168.130.204 at Jun 15, 2023 11:14 AM",备份失败,备份失败,0.9172059893608093,1
"Device Configuration Backup failed for 10.195.8.133 at Jun 16, 2023 09:33 AM",备份失败,备份失败,0.921592652797699,1
"Device Configuration Backup failed for S_SZ_OA_C2960-11.hkbea.com at Oct 01, 2023 23:59 PM",备份失败,备份失败,0.914034366607666,1
"Device Configuration Backup failed for 10.187.200.181 at Jun 15, 2023 11:16 AM",备份失败,备份失败,0.9126735329627991,1
"Device Configuration Backup failed for 10.195.72.189 at Jun 19, 2023 16:11 PM",备份失败,备份失败,0.9192615151405334,1
"Device Configuration Backup failed for SBJ04_3750.hkbea at Nov 06, 2023 00:00 AM",备份失败,备份失败,0.9051103591918945,1
"Device Configuration Backup failed for SBJ03_F27OA_3750.hkbea.com at Oct 30, 2023 10:02 AM",备份失败,备份失败,0.9064087271690369,1
"Device Configuration Backup failed for S_ZJ_PRD_3850-01.hkbea.com at Sep 14, 2023 19:15 PM",备份失败,备份失败,0.911422610282898,1
"Device Configuration Backup failed for S_CD_VOIP_C2960_25F-07.hkbea.com at Jun 25, 2023 00:05 AM",备份失败,备份失败,0.9131263494491577,1
128.18.163.42ORACLE-RMAN备份:0ORACLE RMAN备份失败,备份失败,备份失败,0.7921389937400818,1
"Device Configuration Backup failed for R_CTC_C1921_1.hkbea.com at Jul 15, 2023 00:02 AM",备份失败,备份失败,0.9107357263565063,1
"Device Configuration Backup failed for 10.195.8.177 at Jun 20, 2023 15:36 PM",备份失败,备份失败,0.91927170753479,1
"Device Configuration Backup failed for 10.140.68.2 at Jun 15, 2023 10:12 AM",备份失败,备份失败,0.9208068251609802,1
"Device Configuration Backup failed for 10.187.200.138 at Jun 19, 2023 00:10 AM",备份失败,备份失败,0.9231222867965698,1
"Device Configuration Backup failed for 10.140.68.2 at Jun 16, 2023 09:31 AM",备份失败,备份失败,0.9218028783798218,1
"Device Configuration Backup failed for 10.195.8.177 at Jun 16, 2023 09:31 AM",备份失败,备份失败,0.9227995872497559,1
"Device Configuration Backup failed for S_WHGG_OA_H5130-01 at Jun 16, 2023 09:33 AM",备份失败,备份失败,0.9178911447525024,1
"Device Configuration Backup failed for S_DMZ_I3012_Q0701_01 at Jul 29, 2023 00:01 AM",备份失败,备份失败,0.9163959622383118,1
"Device Configuration Backup failed for 10.187.200.145 at Jun 15, 2023 11:14 AM",备份失败,备份失败,0.9187461733818054,1
"Device Configuration Backup failed for S-WHGG-PRD_H5130-01 at Jun 12, 2023 09:27 AM",备份失败,备份失败,0.9177964329719543,1
"Device Configuration Backup failed for S_ZJ_PRD_N3K_D07_1 at Sep 09, 2023 16:14 PM",备份失败,备份失败,0.9189749360084534,1
"Device Configuration Backup failed for 10.187.200.138 at Jul 24, 2023 00:12 AM",备份失败,备份失败,0.9199694395065308,1
128.18.163.1ORACLE-RMAN备份:0ORACLE RMAN备份失败,备份失败,备份失败,0.7921389937400818,1
"Device Configuration Backup failed for 128.30.143.1 at Aug 16, 2023 11:13 AM",备份失败,备份失败,0.914780855178833,1
128.20.159.34ORACLE-RMAN备份:0ORACLE RMAN备份失败,备份失败,备份失败,0.801070511341095,1
"Device Configuration Backup failed for R_SYHP_WAN_C2911-02.hkbea.com at Sep 11, 2023 00:04 AM",备份失败,备份失败,0.9137318730354309,1
"Device Configuration Backup failed for 10.165.99.2 at Aug 15, 2023 09:59 AM",备份失败,备份失败,0.9163519144058228,1
"Device Configuration Backup failed for 10.140.69.2 at Jun 19, 2023 16:11 PM",备份失败,备份失败,0.9205792546272278,1
"Device Configuration Backup failed for SBJ01_F28OA_2960.hkbea at Nov 13, 2023 00:00 AM",备份失败,备份失败,0.9119811654090881,1
"Device Configuration Backup failed for S_CD_VOIP_C2960_25F-07.hkbea.com at Jun 13, 2023 14:15 PM",备份失败,备份失败,0.9132156372070312,1
"Device Configuration Backup failed for S_DR_NDS_CORE_C3650X-01 at Jun 15, 2023 10:13 AM",备份失败,备份失败,0.9185842871665955,1
"Device Configuration Backup failed for S_WHGG_OA_H5130-01 at Jun 13, 2023 14:18 PM",备份失败,备份失败,0.9172905087471008,1
"Device Configuration Backup failed for 10.140.75.5 at Jun 16, 2023 09:31 AM",备份失败,备份失败,0.9210758209228516,1
"Device Configuration Backup failed for S_SZ_OA_C2960-11.hkbea.com at Oct 15, 2023 23:59 PM",备份失败,备份失败,0.9145442843437195,1
"Device Configuration Backup failed for 10.187.200.138 at Jun 12, 2023 00:10 AM",备份失败,备份失败,0.9224298000335693,1
"Device Configuration Backup failed for S_GZIBT_CC_3650_05.hkbea.com at Nov 13, 2023 00:00 AM",备份失败,备份失败,0.9086719751358032,1
"Device Configuration Backup failed for S_SZ_VOIP_C9200-19.hkbea.com at Nov 13, 2023 00:00 AM",备份失败,备份失败,0.9128982424736023,1
"Device Configuration Backup failed for S_DR_NDS_CORE_C3650X-01 at Jun 13, 2023 14:16 PM",备份失败,备份失败,0.9157447814941406,1
"Device Configuration Backup failed for S_ZJ_PRD_N3K_D07_2 at Aug 12, 2023 00:00 AM",备份失败,备份失败,0.9137458205223083,1
"Device Configuration Backup failed for 128.194.63.51 at Aug 11, 2023 23:34 PM",备份失败,备份失败,0.9174994826316833,1
"Device Configuration Backup failed for SBJ06_F27OA_2960.hkbea at Oct 30, 2023 10:03 AM",备份失败,备份失败,0.9105541706085205,1
"Device Configuration Backup failed for S_SZ_OA_C2960P-08.hkbea.com at Oct 01, 2023 23:59 PM",备份失败,备份失败,0.9128013849258423,1
"Device Configuration Backup failed for 10.162.1.241 at Jun 12, 2023 09:46 AM",备份失败,备份失败,0.9194551706314087,1
"Device Configuration Backup failed for 10.187.200.177 at Jun 12, 2023 00:05 AM",备份失败,备份失败,0.9233362674713135,1
"Device Configuration Backup failed for S_BJ_WL_C2960-02 at Nov 06, 2023 00:00 AM",备份失败,备份失败,0.904150128364563,1
"Device Configuration Backup failed for SBJ05_3750 at Nov 06, 2023 00:00 AM",备份失败,备份失败,0.90533846616745,1
"Device Configuration Backup failed for 10.168.130.220 at Jul 20, 2023 09:55 AM",备份失败,备份失败,0.9193984270095825,1
"Device Configuration Backup failed for 128.162.6.230 at Jun 15, 2023 11:12 AM",备份失败,备份失败,0.9111649990081787,1
"Device Configuration Backup failed for S_ZJ_PRD_N3K-D06_2 at Aug 12, 2023 00:00 AM",备份失败,备份失败,0.9145650267601013,1
"Device Configuration Backup failed for R_CTC_C1921_1.hkbea.com at Jul 29, 2023 00:01 AM",备份失败,备份失败,0.9112361073493958,1
"Device Configuration Backup failed for S_URMQ_OA_C9200-3F.hkbea.com at Aug 27, 2023 00:00 AM",备份失败,备份失败,0.9107159972190857,1
128.194.11.100ORACLE-RMAN备份:0ORACLE RMAN备份失败,备份失败,备份失败,0.8080750107765198,1
"Device Configuration Backup failed for 10.140.68.2 at Jun 15, 2023 13:45 PM",备份失败,备份失败,0.9208881855010986,1
"Device Configuration Backup failed for SZJAF3D-4 at Jul 20, 2023 16:31 PM",备份失败,备份失败,0.9042233228683472,1
"Device Configuration Backup failed for 10.173.21.2 at Jun 20, 2023 14:55 PM",备份失败,备份失败,0.9212809801101685,1
"Device Configuration Backup failed for 10.166.8.197 at Jun 12, 2023 09:38 AM",备份失败,备份失败,0.9211499094963074,1
"Device Configuration Backup failed for 10.168.130.202 at Jun 13, 2023 15:59 PM",备份失败,备份失败,0.9195578098297119,1
"Device Configuration Backup failed for 10.168.130.252 at Jul 17, 2023 00:16 AM",备份失败,备份失败,0.9195500016212463,1
"Device Configuration Backup failed for R_SZ_XL_C2911-01.hkbea.com at Sep 04, 2023 00:01 AM",备份失败,备份失败,0.9130058288574219,1
"Device Configuration Backup failed for 10.195.8.178 at Jun 16, 2023 09:33 AM",备份失败,备份失败,0.9205846190452576,1
CBM系统批处理告警：SH-CBM-PUT-IACA2ARS-DEP Ended not OK,系统批处理告警,系统批处理告警,0.9415572881698608,1
POM系统批处理告警：SH-POM-GETARS Ended not OK,系统批处理告警,系统批处理告警,0.939294695854187,1
PCRM系统批处理告警：SH-PCRM-DEP-DEPTRANS-OCRM_F_WP_CUSTOMER_CONTACT Ended not OK,系统批处理告警,系统批处理告警,0.9391181468963623,1
FMC系统批处理告警：SH-FMC-FMCGETTMS-SFTP Ended not OK,系统批处理告警,系统批处理告警,0.9413776993751526,1
OLP系统批处理告警：SH-OLP-F-MY-REPAY-STEP2 Ended not OK,系统批处理告警,系统批处理告警,0.9408878684043884,1
PCRM系统批处理告警：SH-PCRM-LOAD-GETFILE-CRMDM_I_CUST_STAT_INFO Ended not OK,系统批处理告警,系统批处理告警,0.9391181468963623,1
PCRM系统批处理告警：SH-PCRM-LOAD-GETFILE-CRMDM_I_CUST_QUERY_LIST Ended not OK,系统批处理告警,系统批处理告警,0.9391181468963623,1
YRL系统批处理告警：SH-YRL-F-SFTP-EDP-BASEL Ended not OK,系统批处理告警,系统批处理告警,0.9408878684043884,1
OLP系统批处理告警：SH-OLP-WS-BACKUP-HIS-STEP10 Ended not OK,系统批处理告警,系统批处理告警,0.9408878684043884,1
ALM系统批处理告警：SH-ALM-GETEDPFILE-CREDIT_RATING Ended not OK,系统批处理告警,系统批处理告警,0.9401422142982483,1
POM系统批处理告警：SH-POM-GETNDS-8 Ended not OK,系统批处理告警,系统批处理告警,0.9362727999687195,1
EAST5系统批处理告警：SH-EAST5-IMPORT-GRJCXXB Ended not OK,系统批处理告警,系统批处理告警,0.9413776993751526,1
POM系统批处理告警：SH-POM-GETECB-2 Ended not OK,系统批处理告警,系统批处理告警,0.9375019669532776,1
BASS系统批处理告警：SH-BASS-EDP-LCPOL-TRANS Ended not OK,系统批处理告警,系统批处理告警,0.9415572881698608,1
OLP系统批处理告警：SH-OLP-F-MY-DAILY-STEP2 Ended not OK,系统批处理告警,系统批处理告警,0.9408878684043884,1
DMP系统批处理告警：SH_DMP_CBRS_VIEW_INFO Ended not OK,系统批处理告警,系统批处理告警,0.9383678436279297,1
YPK系统批处理告警：SH-YPKBDP_CTM2SFTP Ended not OK,系统批处理告警,系统批处理告警,0.9359277486801147,1
DMP系统批处理告警：SH_DMP_RRID_TABLE_INFO Ended not OK,系统批处理告警,系统批处理告警,0.9383678436279297,1
FTP系统批处理告警：SH-FTP-GET-JOB-ODS-ORG-CODE-MAPPING-DEP Ended not OK,系统批处理告警,系统批处理告警,0.9390385746955872,1
undefined系统批处理告警： STATUS OF AGENT PLATFORM plyccdw1 CHANGED TO UNAVAILABLE,系统批处理告警,系统批处理告警,0.8967146873474121,1
RWA系统批处理告警：SH-RWA-GETEDPFILE-FOREX-02 Ended not OK,系统批处理告警,系统批处理告警,0.9371005892753601,1
CPS系统批处理告警：SH-CPS-DEP-FMS-SEND Ended not OK,系统批处理告警,系统批处理告警,0.9415572881698608,1
ALM系统批处理告警：SH-ALM-GETEDPFILE-MKT_FX_INPUT Ended not OK,系统批处理告警,系统批处理告警,0.9400143027305603,1
CGM系统批处理告警：SH-CGM-PCC-LOAD Ended not OK,系统批处理告警,系统批处理告警,0.9413776993751526,1
FMC系统批处理告警：SH-FMC-FMCGUCOA-SFTP Ended not OK,系统批处理告警,系统批处理告警,0.9413776993751526,1
CRS系统批处理告警：SH-CRS-GET-FILES-LOANTRANTAB Ended not OK,系统批处理告警,系统批处理告警,0.9415572881698608,1
NDS系统批处理告警：SZ_AFTNDSEOD_JOB-D2_2-GetYFXFilesNOTMONI Ended not OK,系统批处理告警,系统批处理告警,0.939087986946106,1
CRS系统批处理告警：SH-CRS-GET-FILES-LOANAPPL Ended not OK,系统批处理告警,系统批处理告警,0.9415572881698608,1
FMC系统批处理告警：SH-FMC-FMCGUCOA-DEP Ended not OK,系统批处理告警,系统批处理告警,0.9413776993751526,1
PCRM系统批处理告警：SH-PCRM-LOAD-GETFILE-CRMDM_I_MID_INCM_DTAL Ended not OK,系统批处理告警,系统批处理告警,0.9391181468963623,1
POM系统批处理告警：SH-POM-GETECB-4 Ended not OK,系统批处理告警,系统批处理告警,0.9371939897537231,1
EAST系统批处理告警：SH-IMAS-GET-TYJDFS Ended not OK,系统批处理告警,系统批处理告警,0.9413776993751526,1
YDM系统批处理告警：SH-YDM-ETL-GET-CAL-HK Ended not OK,系统批处理告警,系统批处理告警,0.9408878684043884,1
FMC系统批处理告警：SH-FMC-FMCUPYBS-SFTP Ended not OK,系统批处理告警,系统批处理告警,0.9413776993751526,1
OLM系统批处理告警：SH-CBM-WD-GET-ECS-ECIFCUSID-FILE-WATCH JOB LOG COPY TO  FAILED CM for AFT: Can not copy sysout ./cm/AFT/sysout/SYSOUT_4kf76_00001 to,系统批处理告警,系统批处理告警,0.8995705842971802,1
POM系统批处理告警：SH-POM-GETCII Ended not OK,系统批处理告警,系统批处理告警,0.939294695854187,1
FMC系统批处理告警：SH-FMC-FMCGUARS-SFTP Ended not OK,系统批处理告警,系统批处理告警,0.9413776993751526,1
PCRM系统批处理告警：SH-PCRM-LOAD-GETFILE-CRMDM_I_CUST_TAG_INFO Ended not OK,系统批处理告警,系统批处理告警,0.9391181468963623,1
CBM系统批处理告警：SH-CBM-RPT Ended not OK,系统批处理告警,系统批处理告警,0.939294695854187,1
PCRM系统批处理告警：SH-PCRM-LOAD-GETFILE-CRMDM_I_CUST_GRADE_INFO Ended not OK,系统批处理告警,系统批处理告警,0.9391181468963623,1
YDM系统批处理告警：SH-YDM-ETL-T_BASEL_EXP_NDV Ended not OK,系统批处理告警,系统批处理告警,0.9406853914260864,1
EAST系统批处理告警：SH-GFDR-CONT-PRE Ended not OK,系统批处理告警,系统批处理告警,0.9413776993751526,1
CGM系统批处理告警：SH-CGM-ECS-BANK-LOAD Ended not OK,系统批处理告警,系统批处理告警,0.9415572881698608,1
PCRM系统批处理告警：SH-PCRM-LOAD-GETFILE-CRMDM_I_CUST_MANAGER_INDEXS Ended not OK,系统批处理告警,系统批处理告警,0.9391181468963623,1
RWA系统批处理告警：SH-RWA-GETEDPFILE-CURRENCY_POSITION-02 Ended not OK,系统批处理告警,系统批处理告警,0.9400503635406494,1
undefined系统批处理告警： STATUS OF AGENT PLATFORM plyccdw1 CHANGED TO AVAILABLE,系统批处理告警,系统批处理告警,0.8967146873474121,1
PCRM系统批处理告警：SH-PCRM-LOAD-GETFILE-CRMDM_I_CUST_REMIND_INFO Ended not OK,系统批处理告警,系统批处理告警,0.9391181468963623,1
EAST系统批处理告警：SH-IMAS-GET-LCXCTJ Ended not OK,系统批处理告警,系统批处理告警,0.9413776993751526,1
RAM系统批处理告警：SH-RAM-WATCH-DEPFILE-JOB_TMP_I_C_CU_KEY_PERSON Ended not OK,系统批处理告警,系统批处理告警,0.9378660917282104,1
POM系统批处理告警：SH-POM-GETECB-7 Ended not OK,系统批处理告警,系统批处理告警,0.9373852610588074,1
undefined系统批处理告警： STATUS OF AGENT PLATFORM pltmsap1 CHANGED TO AVAILABLE,系统批处理告警,系统批处理告警,0.8788670301437378,1
DMP系统批处理告警：SH_DMP_ESB2_VIEW_INFO Ended not OK,系统批处理告警,系统批处理告警,0.9383678436279297,1
DMP系统批处理告警：SH_DMP_CBRS_INDEX_INFO Ended not OK,系统批处理告警,系统批处理告警,0.9383678436279297,1
CRS系统批处理告警：SH-CRS-GET-FILES-CCUSTOMERTAB Ended not OK,系统批处理告警,系统批处理告警,0.9415572881698608,1
BOP系统批处理告警：SH-BOP-CWDUNZIP Ended not OK,系统批处理告警,系统批处理告警,0.939294695854187,1
EAST系统批处理告警：SH-IMAS-GET-DWCKJC Ended not OK,系统批处理告警,系统批处理告警,0.9413776993751526,1
CPS系统批处理告警：SH-CPS-DEP-ARS-SEND Ended not OK,系统批处理告警,系统批处理告警,0.9415572881698608,1
DMP系统批处理告警：SH_DMP_NFS_CODEVALUE_INFO Ended not OK,系统批处理告警,系统批处理告警,0.9383678436279297,1
DMP系统批处理告警：SH_DMP_CBRS_TABLE_INFO Ended not OK,系统批处理告警,系统批处理告警,0.9383678436279297,1
CRS系统批处理告警：SH-CRS-GET-FILES-FUTURERCVBPAYTAB Ended not OK,系统批处理告警,系统批处理告警,0.9415572881698608,1
PCRM系统批处理告警：SH-PCRM-LOAD-GETFILE-CRMDM_I_CUST_INSURANCE_INFO Ended not OK,系统批处理告警,系统批处理告警,0.9391181468963623,1
RWA系统批处理告警：SH-RWA-GETEDPFILE-GL_REC_BALANCE_SHEET-02 Ended not OK,系统批处理告警,系统批处理告警,0.9394178986549377,1
FMC系统批处理告警：SH-FMCFIBK-2-EDP-DEP Ended not OK,系统批处理告警,系统批处理告警,0.9392571449279785,1
CGM系统批处理告警：SH-CGM-ECS-CUSBASE-LOAD Ended not OK,系统批处理告警,系统批处理告警,0.9415572881698608,1
POM系统批处理告警：SH-POM-GETECB-1 Ended not OK,系统批处理告警,系统批处理告警,0.9372646808624268,1
RWA系统批处理告警：SH-RWA-GETEDPFILE-PROVISION-02 Ended not OK,系统批处理告警,系统批处理告警,0.9371005892753601,1
FMC系统批处理告警：SH-FMC-FMCTOBSL-YRD2 Ended not OK,系统批处理告警,系统批处理告警,0.9413776993751526,1
CRS系统批处理告警：SH-CRS-GET-FILES-STATICVALUETAB Ended not OK,系统批处理告警,系统批处理告警,0.9415572881698608,1
PCRM系统批处理告警：SH-PCRM-LOAD-GETFILE-CRMDM_I_RPT_ALL_BELONG_INFO Ended not OK,系统批处理告警,系统批处理告警,0.9389467835426331,1
BASS系统批处理告警：SH-BAS-SENDFILE066-S-1 Ended not OK,系统批处理告警,系统批处理告警,0.9377308487892151,1
CBM系统批处理告警：SH-CBM-IMP-YTF Ended not OK,系统批处理告警,系统批处理告警,0.9413776993751526,1
NDS系统批处理告警：SZ_AFTNDSEOD_JOB_D1_6-NCBCCNAPSFilesSymbsToCtm Ended not OK,系统批处理告警,系统批处理告警,0.938248872756958,1
PCRM系统批处理告警：SH-PCRM-LOAD-GETFILE-CRMDM_I_PROD_INFO Ended not OK,系统批处理告警,系统批处理告警,0.9402688145637512,1
POM系统批处理告警：SH-POM-GETECB-5 Ended not OK,系统批处理告警,系统批处理告警,0.9374537467956543,1
CCRM系统批处理告警：SH-CCRM-ETL_data_check_check_ftp_BDP2 Ended not OK,系统批处理告警,系统批处理告警,0.8911300301551819,1
ALM系统批处理告警：SH-ALM-GETCRSFILE-G2501-ADJ Ended not OK,系统批处理告警,系统批处理告警,0.9415572881698608,1
POM系统批处理告警：SH-POM-GETECB-3 Ended not OK,系统批处理告警,系统批处理告警,0.9382845163345337,1
AML系统批处理告警：SH-AML-EDPFILE-CHECK Ended not OK,系统批处理告警,系统批处理告警,0.9413776993751526,1
CTM系统批处理告警：SH-CTM-UPDATE-PWSECJMP1_2 EMAIL TO beachinaitns@hkbea.com shim2@hkbea.com FAILED,系统批处理告警,系统批处理告警,0.7038312554359436,1
POM系统批处理告警：SH-POM-GETNDS-5 Ended not OK,系统批处理告警,系统批处理告警,0.9374537467956543,1
CRS系统批处理告警：SH-CRS-GET-FILES-DERIBUSSTAB Ended not OK,系统批处理告警,系统批处理告警,0.9415572881698608,1
OLM系统批处理告警：SH-CBM-WD-GET-ECS-ECIFCUSID-FILE-WATCH JOB LOG COPY TO  FAILED CM for AFT: Can not copy sysout ./cm/AFT/sysout/SYSOUT_4l1w8_00001 to,系统批处理告警,系统批处理告警,0.9014734625816345,1
FTP系统批处理告警：SH-FTP-GET-JOB-ODS-CREDIT-CARD-DEP Ended not OK,系统批处理告警,系统批处理告警,0.9397996068000793,1
PCRM系统批处理告警：SH-PCRM-LOAD-GETFILE-CRMDM_I_CUST_ACCT_INFO Ended not OK,系统批处理告警,系统批处理告警,0.9391181468963623,1
CRS系统批处理告警：SH-CRS-GET-FILES-ITERNBKACCT Ended not OK,系统批处理告警,系统批处理告警,0.9415572881698608,1
DMP系统批处理告警：SH_DMP_CBRS_INDEX_COLUMNS_INFO Ended not OK,系统批处理告警,系统批处理告警,0.9378471970558167,1
YRL系统批处理告警：SH-YRL-ECIF-F-SFTP Ended not OK,系统批处理告警,系统批处理告警,0.9415572881698608,1
DMP系统批处理告警：SH_DMP_NFS_PROCEDURE_INFO Ended not OK,系统批处理告警,系统批处理告警,0.9383678436279297,1
OLM系统批处理告警：SH-CBM-WD-GET-ECS-ECIFCUSID-FILE-WATCH JOB LOG COPY TO  FAILED CM for AFT: Can not copy sysout ./cm/AFT/sysout/SYSOUT_4le8d_00001 to,系统批处理告警,系统批处理告警,0.9047033190727234,1
PCRM系统批处理告警：SH-PCRM-LOAD-GETFILE-CRMDM_I_ECIF_CUST_RELA Ended not OK,系统批处理告警,系统批处理告警,0.9391181468963623,1
NDS系统批处理告警：SZ_AFTNDSEOD_JOB-D1_1-GetClientsusFile Ended not OK,系统批处理告警,系统批处理告警,0.9394994974136353,1
POM系统批处理告警：SH-POM-GETNDS-10 Ended not OK,系统批处理告警,系统批处理告警,0.9364569187164307,1
PCRM系统批处理告警：SH-PCRM-LOAD-GETFILE-CRMDM_I_CG_INDEX_STATS Ended not OK,系统批处理告警,系统批处理告警,0.9391181468963623,1
PCRM系统批处理告警：SH-PCRM-LOAD-PROCESS-CIM_F_TAG_CUST_TAGS Ended not OK,系统批处理告警,系统批处理告警,0.9391181468963623,1
AFTNDSEOD系统批处理告警：SZ_AFTNDSEOD_JOB-D2_3-GetTmsFilesNOTMONI Ended not OK,系统批处理告警,系统批处理告警,0.9389788508415222,1
OLM系统批处理告警：SH-CBM-WD-GET-ECS-ECIFCUSID-FILE-WATCH JOB LOG COPY TO  FAILED CM for AFT: Can not copy sysout ./cm/AFT/sysout/SYSOUT_4jpbl_00001 to,系统批处理告警,系统批处理告警,0.899998128414154,1
CRS系统批处理告警：SH-CRS-GET-FILES-REPAYSCHEDTAB Ended not OK,系统批处理告警,系统批处理告警,0.9415572881698608,1
YIF系统批处理告警：SH-YIF-F-WZ-SFTP Ended not OK,系统批处理告警,系统批处理告警,0.9415572881698608,1
CBM系统批处理告警：SH-CBM-PUT-YFX Ended not OK,系统批处理告警,系统批处理告警,0.9413776993751526,1
NDS系统批处理告警：SZ_AFTNDSEOD_JOB-D1_2-GetUpndspe2DateFile Ended not OK,系统批处理告警,系统批处理告警,0.939087986946106,1
128.20.143.120Port 6779:0port 1433 error,端口异常告警,端口异常告警,0.9498155117034912,1
128.18.0.210Port 7001:0port 7001 error,端口异常告警,端口异常告警,0.9452147483825684,1
test06_2023-08-19--128.20.143.213Port 9015:0port 9015 error,端口异常告警,端口异常告警,0.9065752625465393,1
128.18.177.57Port 8080:0port 8080 error,端口异常告警,端口异常告警,0.9497897624969482,1
128.20.71.75Port 7002:0port 7002 error,端口异常告警,端口异常告警,0.9500451683998108,1
128.18.163.87Port 3306:0port 3306 error,端口异常告警,端口异常告警,0.9478796720504761,1
128.21.20.14Port 26379:0port 26379 error,端口异常告警,端口异常告警,0.9506288170814514,1
128.20.71.75Port 7521:0port 7521 error,端口异常告警,端口异常告警,0.9492590427398682,1
128.20.0.219Port 8080:0port 8080 error,端口异常告警,端口异常告警,0.9436792135238647,1
128.18.163.3Port 6379:0port 6379 error,端口异常告警,端口异常告警,0.9486523270606995,1
128.194.13.12Port 29800:0port 29800 error,端口异常告警,端口异常告警,0.9463722109794617,1
128.20.71.43Port 8080:0port 8080 error,端口异常告警,端口异常告警,0.9485927820205688,1
128.21.20.54Port 1526:0port 1526 error,端口异常告警,端口异常告警,0.949928879737854,1
128.20.69.231Port 1524:0port 1524 error,端口异常告警,端口异常告警,0.9519137144088745,1
128.18.163.7Port 9300:0port 9300 error,端口异常告警,端口异常告警,0.9450965523719788,1
128.18.86.72Port 1526:0port 1526 error,端口异常告警,端口异常告警,0.9503394365310669,1
128.21.20.67Port 3685:0port 3685 error,端口异常告警,端口异常告警,0.9495725035667419,1
128.18.158.167Port 8080:0port 8080 error,端口异常告警,端口异常告警,0.9499001502990723,1
128.18.163.160Port 8098:0port 8098 error,端口异常告警,端口异常告警,0.9472193717956543,1
128.20.71.65Port 3625:0port 3625 error,端口异常告警,端口异常告警,0.9511168599128723,1
128.18.86.43Port 7155:0port 7155 error,端口异常告警,端口异常告警,0.9518442153930664,1
128.20.48.154Port 9103:0port 9103 error,端口异常告警,端口异常告警,0.9498024582862854,1
128.18.162.11Port 1526:0port 1526 error,端口异常告警,端口异常告警,0.9481995701789856,1
128.21.20.3Port 9080:0port 9080 error,端口异常告警,端口异常告警,0.9494350552558899,1
128.18.86.9Port 8001:0port 8001 error,端口异常告警,端口异常告警,0.9508330821990967,1
128.20.143.120Port 8080:0port 8080 error,端口异常告警,端口异常告警,0.9493741989135742,1
128.18.163.27Port 9076:0port 9076 error,端口异常告警,端口异常告警,0.9490814208984375,1
128.20.159.29Port 5566:0port 5566 error,端口异常告警,端口异常告警,0.9485906362533569,1
128.21.20.18Port 3685:0port 3685 error,端口异常告警,端口异常告警,0.9495725035667419,1
128.20.71.42Port 8080:0port 8080 error,端口异常告警,端口异常告警,0.9485927820205688,1
test06_2023-08-12--128.20.143.213Port 9015:0port 9015 error,端口异常告警,端口异常告警,0.9079155921936035,1
128.20.112.3Port 3173:0port 3173 error,端口异常告警,端口异常告警,0.9484355449676514,1
128.18.163.108Port 3307:0port 3307 error,端口异常告警,端口异常告警,0.9479629993438721,1
128.18.163.27Port 9096:0port 9096 error,端口异常告警,端口异常告警,0.9459591507911682,1
128.18.158.66Port 8080:0port 8080 error,端口异常告警,端口异常告警,0.9499001502990723,1
128.18.163.159Port 8015:0port 8015 error,端口异常告警,端口异常告警,0.9439179301261902,1
128.21.20.2Port 9080:0port 9080 error,端口异常告警,端口异常告警,0.9494350552558899,1
128.20.71.71Port 3625:0port 3625 error,端口异常告警,端口异常告警,0.9511168599128723,1
128.21.20.171Port 7017:0port 7017 error,端口异常告警,端口异常告警,0.9470645189285278,1
128.18.163.29Port 8022:0port 8022 error,端口异常告警,端口异常告警,0.9320144057273865,1
128.20.69.1Port 8001:0port 8001 error,端口异常告警,端口异常告警,0.9510068297386169,1
128.21.20.11Port 9988:0port 9988 error,端口异常告警,端口异常告警,0.9475330710411072,1
128.20.159.147Port 1526:0Port 1526 error,端口异常告警,端口异常告警,0.9204434752464294,1
128.18.158.101Port 9001:0port 9001 error,端口异常告警,端口异常告警,0.9473941922187805,1
128.18.86.102Port 1526:0port 1526 error,端口异常告警,端口异常告警,0.9503394365310669,1
128.20.48.154Port 9301:0port 9301 error,端口异常告警,端口异常告警,0.9488171339035034,1
128.20.72.141Port 9066:0port 9066 error,端口异常告警,端口异常告警,0.9504883289337158,1
128.20.72.87Port 1526:0port 1526 error,端口异常告警,端口异常告警,0.9506732821464539,1
128.194.51.76Port 19200:0port 19200 error,端口异常告警,端口异常告警,0.9398667812347412,1
128.18.163.61Port 8801:0port 8801 error,端口异常告警,端口异常告警,0.9433578848838806,1
128.18.159.225Port 8899:0port 8899 error,端口异常告警,端口异常告警,0.9351625442504883,1
128.20.143.213Port 3000:0port 3000 error,端口异常告警,端口异常告警,0.938107430934906,1
128.20.159.1Port 9092:0port 9092 error,端口异常告警,端口异常告警,0.9520970582962036,1
128.20.104.3Port 48200:0port 48200 error,端口异常告警,端口异常告警,0.946932315826416,1
128.20.48.12Port 8805:0port 8805 error,端口异常告警,端口异常告警,0.9512514472007751,1
128.20.143.121Port 8080:0port 8080 error,端口异常告警,端口异常告警,0.9493741989135742,1
128.18.163.8Port 30001:0port 30001 error,端口异常告警,端口异常告警,0.9378128051757812,1
128.18.159.170Port 8443:0port 8443 error,端口异常告警,端口异常告警,0.94883793592453,1
128.20.104.3Port 48201:0port 48201 error,端口异常告警,端口异常告警,0.9514800906181335,1
