content,label,EventId,model_label,model_prob,T
128.21.1.81sdg: Disk read request avg waiting time (r_await):13.4 mssdg: Disk read/write request responses are too high (read > 20 ms for 15m or write > 20 ms for 15m),磁盘响应时间长,20,磁盘响应时间长,0.9664231538772583,1
128.21.1.81sdf: Disk read request avg waiting time (r_await):3.98 mssdf: Disk read/write request responses are too high (read > 20 ms for 15m or write > 20 ms for 15m),磁盘响应时间长,20,磁盘响应时间长,0.9679867625236511,1
128.18.177.69sda: Disk read request avg waiting time (r_await):0 mssda: Disk read/write request responses are too high (read > 20 ms for 15m or write > 20 ms for 15m),磁盘响应时间长,20,磁盘响应时间长,0.966402530670166,1
128.21.1.95sda: Disk read request avg waiting time (r_await):30.76 mssda: Disk read/write request responses are too high (read > 20 ms for 15m or write > 20 ms for 15m),磁盘响应时间长,20,磁盘响应时间长,0.9653167128562927,1
128.21.1.81sdg: Disk read request avg waiting time (r_await):12.73 mssdg: Disk read/write request responses are too high (read > 20 ms for 15m or write > 20 ms for 15m),磁盘响应时间长,20,磁盘响应时间长,0.9664760231971741,1
128.21.1.81sdb: Disk read request avg waiting time (r_await):58.75 mssdb: Disk read/write request responses are too high (read > 20 ms for 15m or write > 20 ms for 15m),磁盘响应时间长,20,磁盘响应时间长,0.966984748840332,1
128.21.1.81sdf: Disk read request avg waiting time (r_await):96.46 mssdf: Disk read/write request responses are too high (read > 20 ms for 15m or write > 20 ms for 15m),磁盘响应时间长,20,磁盘响应时间长,0.9676547646522522,1
128.21.1.81sdf: Disk read request avg waiting time (r_await):5.64 mssdf: Disk read/write request responses are too high (read > 20 ms for 15m or write > 20 ms for 15m),磁盘响应时间长,20,磁盘响应时间长,0.9684193134307861,1
128.21.1.81sdf: Disk read request avg waiting time (r_await):35.57 mssdf: Disk read/write request responses are too high (read > 20 ms for 15m or write > 20 ms for 15m),磁盘响应时间长,20,磁盘响应时间长,0.9677992463111877,1
128.21.1.96sdb: Disk read request avg waiting time (r_await):26.78 mssdb: Disk read/write request responses are too high (read > 20 ms for 15m or write > 20 ms for 15m),磁盘响应时间长,20,磁盘响应时间长,0.9674697518348694,1
128.21.1.81sdf: Disk read request avg waiting time (r_await):10.6 mssdf: Disk read/write request responses are too high (read > 20 ms for 15m or write > 20 ms for 15m),磁盘响应时间长,20,磁盘响应时间长,0.9678268432617188,1
128.18.177.65sda: Disk read request avg waiting time (r_await):0 mssda: Disk read/write request responses are too high (read > 20 ms for 15m or write > 20 ms for 15m),磁盘响应时间长,20,磁盘响应时间长,0.9666731953620911,1
128.21.1.81sdf: Disk read request avg waiting time (r_await):3.42 mssdf: Disk read/write request responses are too high (read > 20 ms for 15m or write > 20 ms for 15m),磁盘响应时间长,20,磁盘响应时间长,0.9681993722915649,1
128.18.177.67sdd: Disk read request avg waiting time (r_await):0 mssdd: Disk read/write request responses are too high (read > 20 ms for 15m or write > 20 ms for 15m),磁盘响应时间长,20,磁盘响应时间长,0.9660145044326782,1
128.21.1.83sdc: Disk read request avg waiting time (r_await):0 mssdc: Disk read/write request responses are too high (read > 20 ms for 15m or write > 20 ms for 15m),磁盘响应时间长,20,磁盘响应时间长,0.9671653509140015,1
128.21.1.81sdf: Disk read request avg waiting time (r_await):3.8 mssdf: Disk read/write request responses are too high (read > 20 ms for 15m or write > 20 ms for 15m),磁盘响应时间长,20,磁盘响应时间长,0.9679613709449768,1
128.21.1.81sdf: Disk read request avg waiting time (r_await):6 mssdf: Disk read/write request responses are too high (read > 20 ms for 15m or write > 20 ms for 15m),磁盘响应时间长,20,磁盘响应时间长,0.9674976468086243,1
128.18.177.67sdb: Disk read request avg waiting time (r_await):5.94 mssdb: Disk read/write request responses are too high (read > 20 ms for 15m or write > 20 ms for 15m),磁盘响应时间长,20,磁盘响应时间长,0.9670262932777405,1
128.21.1.95sda: Disk read request avg waiting time (r_await):23.28 mssda: Disk read/write request responses are too high (read > 20 ms for 15m or write > 20 ms for 15m),磁盘响应时间长,20,磁盘响应时间长,0.9659237265586853,1
128.21.1.81sdg: Disk read request avg waiting time (r_await):3.63 mssdg: Disk read/write request responses are too high (read > 20 ms for 15m or write > 20 ms for 15m),磁盘响应时间长,20,磁盘响应时间长,0.9665988683700562,1
128.21.1.81sdf: Disk read request avg waiting time (r_await):1.03 mssdf: Disk read/write request responses are too high (read > 20 ms for 15m or write > 20 ms for 15m),磁盘响应时间长,20,磁盘响应时间长,0.9681767821311951,1
接口'Serial0/2/0:0-> R_XAGXQ_WAN_C2811-01_S0/0/0:0'的丢包率为2.277%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.9493752717971802,1
接口'Serial0/0/0:0-R_SHDC_WAN_BRANCH_C7206 '的丢包率为5.591%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.873386561870575,1
接口'Serial0/1/0:0-> R_XAKFQ_WAN_C2811-01_S0/0/0:0'的丢包率为2.098%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.9495576620101929,1
接口'Serial0/2/0:0-> R_XAGXQ_WAN_C2811-01_S0/0/0:0'的丢包率为4.617%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.9496139883995056,1
接口'Serial0/2/0:0-> R_XAGXQ_WAN_C2811-01_S0/0/0:0'的丢包率为6.909%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.9495417475700378,1
接口'Serial0/2/0:0-> R_XAGXQ_WAN_C2811-01_S0/0/0:0'的丢包率为3.451%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.9489479660987854,1
接口'Serial0/1/0:0->R163-01.LuoHu Sub-branch[LDC80170876G]'的丢包率为3.061%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.9431908130645752,1
接口'Serial0/2/0:0-R_SHDR_WAN_BRANCH_C7206-01 '的丢包率为6.979%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.8901315927505493,1
接口'Serial0/2/0:0-> R_XAGXQ_WAN_C2811-01_S0/0/0:0'的丢包率为6.011%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.9498130083084106,1
接口'Serial0/2/0:0-> R_XAGXQ_WAN_C2811-01_S0/0/0:0'的丢包率为6.22%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.950206458568573,1
接口'Serial0/2/0:0-> R_XAGXQ_WAN_C2811-01_S0/0/0:0'的丢包率为2.153%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.9493659734725952,1
接口'Serial0/1/0:0->R163-01.LuoHu Sub-branch[LDC80170876G]'的丢包率为4.302%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.943374752998352,1
接口'Serial0/1/0:0->R163-01.LuoHu Sub-branch[LDC80170876G]'的丢包率为2.835%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.9413959383964539,1
接口'Serial0/1/0:0->R163-01.LuoHu Sub-branch[LDC80170876G]'的丢包率为2.266%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.9420279264450073,1
接口'Serial0/2/0:0-> R_XAGXQ_WAN_C2811-01_S0/0/0:0'的丢包率为2.043%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.94980388879776,1
接口'Serial0/2/0:0-> R_XAGXQ_WAN_C2811-01_S0/0/0:0'的丢包率为2.41%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.9503785967826843,1
接口'Serial0/1/0:0-> R_XAKFQ_WAN_C2811-01_S0/0/0:0'的丢包率为3.255%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.9482728242874146,1
接口'Serial0/3/0:0->R163-07.FuTian Sub-branch[LDC05916783G]'的丢包率为2.007%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.9427666068077087,1
接口'Serial0/2/0:0-> R_XAGXQ_WAN_C2811-01_S0/0/0:0'的丢包率为4.226%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.9496647119522095,1
接口'Serial0/1/0:0->R163-01.LuoHu Sub-branch[LDC80170876G]'的丢包率为2.382%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.9410412311553955,1
接口'Serial0/1/0:0-> R_XAKFQ_WAN_C2811-01_S0/0/0:0'的丢包率为3.224%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.94948810338974,1
接口'Serial0/1/0:0->R163-01.LuoHu Sub-branch[LDC80170876G]'的丢包率为3.366%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.9418773055076599,1
接口'GigabitEthernet1/0/19-NETAPP FAS2720E0C'的丢包率为38.805%，该监视器的阈值为35%。,丢包率高,19,接口丢包率超阈值,0.5930187106132507,0
接口'Serial0/2/0:0-> R_XAGXQ_WAN_C2811-01_S0/0/0:0'的丢包率为2.256%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.9494788646697998,1
接口'Serial0/2/0:0-> R_XAGXQ_WAN_C2811-01_S0/0/0:0'的丢包率为4.967%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.9491602182388306,1
接口'Serial0/2/0:0-> R_XAGXQ_WAN_C2811-01_S0/0/0:0'的丢包率为2.461%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.9496082067489624,1
接口'Serial0/1/0:0-> R_XAKFQ_WAN_C2811-01_S0/0/0:0'的丢包率为2.531%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.9493366479873657,1
接口'Serial0/2/0:0-> R_XAGXQ_WAN_C2811-01_S0/0/0:0'的丢包率为2.605%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.9497829079627991,1
接口'Serial0/2/0:0-> R_XAGXQ_WAN_C2811-01_S0/0/0:0'的丢包率为4.544%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.9497426748275757,1
接口'Serial0/1/0:0->R163-01.LuoHu Sub-branch[LDC80170876G]'的丢包率为2.753%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.9419187903404236,1
接口'Serial0/0/0:0-R_SHDC_WAN_BRANCH_C7206 '的丢包率为4.92%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.8538227677345276,1
接口'Serial0/2/0:0-> R_XAGXQ_WAN_C2811-01_S0/0/0:0'的丢包率为2.149%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.9498304128646851,1
接口'Serial0/0/0:0-R_SHDC_WAN_BRANCH_C7206 '的丢包率为4.557%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.8752322196960449,1
接口'Serial0/2/0:0-> R_XAGXQ_WAN_C2811-01_S0/0/0:0'的丢包率为2.243%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.9491170644760132,1
接口'Serial0/2/0:0-> R_XAGXQ_WAN_C2811-01_S0/0/0:0'的丢包率为2.202%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.9498501420021057,1
接口'Serial0/2/0:0-> R_XAGXQ_WAN_C2811-01_S0/0/0:0'的丢包率为4.505%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.9487767815589905,1
接口'Serial0/1/0:0->R163-01.LuoHu Sub-branch[LDC80170876G]'的丢包率为3.535%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.9429264068603516,1
接口'Serial0/1/0:0->R163-01.LuoHu Sub-branch[LDC80170876G]'的丢包率为4.461%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.9425417184829712,1
接口'Serial0/1/0:0->R163-01.LuoHu Sub-branch[LDC80170876G]'的丢包率为3.232%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.9415403008460999,1
接口'Serial0/2/0:0-> R_XAGXQ_WAN_C2811-01_S0/0/0:0'的丢包率为2.293%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.9499688744544983,1
接口'Serial0/2/0:0-> R_XAGXQ_WAN_C2811-01_S0/0/0:0'的丢包率为6.137%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.949912965297699,1
接口'Serial0/3/0:0->R163-07.FuTian Sub-branch[LDC05916783G]'的丢包率为2.502%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.944233238697052,1
接口'Serial0/1/0:0->R163-01.LuoHu Sub-branch[LDC80170876G]'的丢包率为2.207%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.9422329068183899,1
接口'Serial0/2/0:0-> R_XAGXQ_WAN_C2811-01_S0/0/0:0'的丢包率为2.589%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.9498123526573181,1
接口'Serial0/1/0:0-> R_XAKFQ_WAN_C2811-01_S0/0/0:0'的丢包率为3.38%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.9500325918197632,1
接口'Serial0/1/0:0-> R_XAKFQ_WAN_C2811-01_S0/0/0:0'的丢包率为2.364%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.9488738775253296,1
接口'Serial0/2/0:0-> R_XAGXQ_WAN_C2811-01_S0/0/0:0'的丢包率为4.166%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.9495976567268372,1
接口'Serial0/2/0:0-> R_XAGXQ_WAN_C2811-01_S0/0/0:0'的丢包率为2.943%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.949504554271698,1
接口'Serial0/1/0:0->R163-01.LuoHu Sub-branch[LDC80170876G]'的丢包率为2.7%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.9425583481788635,1
接口'Serial0/2/0:0-> R_XAGXQ_WAN_C2811-01_S0/0/0:0'的丢包率为3.17%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.9504331946372986,1
接口'Serial0/2/0:0-> R_XAGXQ_WAN_C2811-01_S0/0/0:0'的丢包率为2.233%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.9493929147720337,1
接口'Serial0/1/0:0-> R_XAKFQ_WAN_C2811-01_S0/0/0:0'的丢包率为2.506%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.9490736126899719,1
接口'Serial0/1/0:0->R163-01.LuoHu Sub-branch[LDC80170876G]'的丢包率为2.191%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.9420163035392761,1
接口'Serial0/1/0:0-> R_XAKFQ_WAN_C2811-01_S0/0/0:0'的丢包率为3.814%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.9488490223884583,1
接口'Serial0/1/0:0->R163-01.LuoHu Sub-branch[LDC80170876G]'的丢包率为2.839%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.9416633248329163,1
接口'Serial0/2/0:0-> R_XAGXQ_WAN_C2811-01_S0/0/0:0'的丢包率为2.229%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.9499269127845764,1
接口'Serial0/1/0:0-> R_XAKFQ_WAN_C2811-01_S0/0/0:0'的丢包率为2.47%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.9499735832214355,1
接口'Serial0/2/0:0-R_SHDR_WAN_BRANCH_C7206-01 '的丢包率为2.282%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.8844689726829529,1
接口'Serial0/1/0:0-> R_XAKFQ_WAN_C2811-01_S0/0/0:0'的丢包率为11.829%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.9490994811058044,1
接口'Serial0/2/0:0-> R_XAGXQ_WAN_C2811-01_S0/0/0:0'的丢包率为3.896%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.9497778415679932,1
接口'Serial0/2/0:0-> R_XAGXQ_WAN_C2811-01_S0/0/0:0'的丢包率为3.326%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.9494627714157104,1
接口'Serial0/2/0:0-> R_XAGXQ_WAN_C2811-01_S0/0/0:0'的丢包率为2.01%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.9500485062599182,1
接口'Serial0/2/0:0-> R_XAGXQ_WAN_C2811-01_S0/0/0:0'的丢包率为4.692%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.9496586918830872,1
接口'Serial0/2/0:0-> R_XAGXQ_WAN_C2811-01_S0/0/0:0'的丢包率为4.182%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.949164867401123,1
接口'Serial0/2/0:0-> R_XAGXQ_WAN_C2811-01_S0/0/0:0'的丢包率为3.37%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.9503361582756042,1
接口'Serial0/2/0:0-> R_XAGXQ_WAN_C2811-01_S0/0/0:0'的丢包率为3.048%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.9496060609817505,1
接口'Serial0/2/0:0-> R_XAGXQ_WAN_C2811-01_S0/0/0:0'的丢包率为5.385%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.9501102566719055,1
接口'Serial0/2/0:0-> R_XAGXQ_WAN_C2811-01_S0/0/0:0'的丢包率为6.359%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.9491811990737915,1
接口'Serial0/1/0:0->R163-01.LuoHu Sub-branch[LDC80170876G]'的丢包率为3.666%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.9426125884056091,1
接口'Serial0/2/0:0-> R_XAGXQ_WAN_C2811-01_S0/0/0:0'的丢包率为2.546%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.9495856165885925,1
接口'Serial0/1/0:0->R163-01.LuoHu Sub-branch[LDC80170876G]'的丢包率为3.258%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.9413224458694458,1
接口'Serial0/2/0:0-> R_XAGXQ_WAN_C2811-01_S0/0/0:0'的丢包率为2.997%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.9495274424552917,1
接口'Serial0/2/0:0-> R_XAGXQ_WAN_C2811-01_S0/0/0:0'的丢包率为3.296%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.9503357410430908,1
接口'GigabitEthernet1/0/19-NETAPP FAS2720E0C'的丢包率为42.081%，该监视器的阈值为35%。,丢包率高,19,接口丢包率超阈值,0.6011427044868469,0
接口'Serial0/1/0:0-> R_XAKFQ_WAN_C2811-01_S0/0/0:0'的丢包率为2.155%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.9491103291511536,1
接口'Serial0/1/0:0-> R_XAKFQ_WAN_C2811-01_S0/0/0:0'的丢包率为4.521%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.9493745565414429,1
接口'Serial0/2/0:0-R_SHDR_WAN_BRANCH_C7206-01 '的丢包率为2.205%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.8841959834098816,1
接口'Serial0/2/0:0-> R_XAGXQ_WAN_C2811-01_S0/0/0:0'的丢包率为23.706%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.9496167898178101,1
接口'Serial0/1/0:0-> R_XAKFQ_WAN_C2811-01_S0/0/0:0'的丢包率为7.853%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.9499631524085999,1
接口'Serial0/1/0:0-> R_XAKFQ_WAN_C2811-01_S0/0/0:0'的丢包率为2.387%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.9495181441307068,1
接口'Serial0/2/0:0-> R_XAGXQ_WAN_C2811-01_S0/0/0:0'的丢包率为2.124%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.9500518441200256,1
接口'Serial0/2/0:0-> R_XAGXQ_WAN_C2811-01_S0/0/0:0'的丢包率为2.239%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.9495630264282227,1
接口'Serial0/1/0:0-> R_XAKFQ_WAN_C2811-01_S0/0/0:0'的丢包率为3.654%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.9497452974319458,1
接口'Serial0/1/0:0->R163-01.LuoHu Sub-branch[LDC80170876G]'的丢包率为3.689%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.9426250457763672,1
接口'Serial0/1/0:0-> R_XAKFQ_WAN_C2811-01_S0/0/0:0'的丢包率为3.337%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.9487239718437195,1
接口'Serial0/1/0:0-> R_XAKFQ_WAN_C2811-01_S0/0/0:0'的丢包率为2.293%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.9498062133789062,1
接口'Serial0/0/0:0-R_SHDC_WAN_BRANCH_C7206 '的丢包率为8.654%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.8754108548164368,1
接口'Serial0/2/0:0-> R_XAGXQ_WAN_C2811-01_S0/0/0:0'的丢包率为2.175%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.9498688578605652,1
接口'Serial0/0/0:0-R_SHDC_WAN_BRANCH_C7206 '的丢包率为2.058%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.8909432888031006,1
接口'Serial0/1/0:0->R163-01.LuoHu Sub-branch[LDC80170876G]'的丢包率为2.794%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.942313551902771,1
接口'Serial0/2/0:0-> R_XAGXQ_WAN_C2811-01_S0/0/0:0'的丢包率为2.568%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.9495082497596741,1
接口'Serial0/2/0:0-> R_XAGXQ_WAN_C2811-01_S0/0/0:0'的丢包率为2.707%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.9494293332099915,1
接口'GigabitEthernet1/0/19-NETAPP FAS2720E0C'的丢包率为35.07%，该监视器的阈值为35%。,丢包率高,19,接口丢包率超阈值,0.5602056980133057,0
接口'Serial0/2/0:0-> R_XAGXQ_WAN_C2811-01_S0/0/0:0'的丢包率为3.216%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.9497545957565308,1
接口'Serial0/2/0:0-R_SHDR_WAN_BRANCH_C7206-01 '的丢包率为2.043%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.9063427448272705,1
接口'Serial0/2/0:0-> R_XAGXQ_WAN_C2811-01_S0/0/0:0'的丢包率为5.868%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.9496848583221436,1
接口'Serial0/1/0:0->R163-01.LuoHu Sub-branch[LDC80170876G]'的丢包率为2.309%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.9416580200195312,1
接口'Serial0/1/0:0-> R_XAKFQ_WAN_C2811-01_S0/0/0:0'的丢包率为2.21%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.9501959085464478,1
接口'Serial0/2/0:0-> R_XAGXQ_WAN_C2811-01_S0/0/0:0'的丢包率为2.067%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.9495944380760193,1
接口'Serial0/1/0:0->R163-01.LuoHu Sub-branch[LDC80170876G]'的丢包率为3.914%，该监视器的阈值为2%。,丢包率高,19,丢包率高,0.9416875243186951,1
FMS系统批处理告警：SH-FMS-FMCIMALC Ended not OK,批处理告警,429,系统批处理告警,0.6359753012657166,0
CRS系统批处理告警：SH-CRS-GET-FILES-LOANDETAILTAB Ended not OK,批处理告警,76,系统批处理告警,0.5847391486167908,0
FMC系统批处理告警：SH-FMC-FMCGUARS-DEP Ended not OK,批处理告警,355,系统批处理告警,0.5848041772842407,0
YRL系统批处理告警：SH-YRL-DLAPPLNFILE-TASK Ended not OK,批处理告警,560,系统批处理告警,0.5848041772842407,0
FMC系统批处理告警：SH-FMC-FMCARSBD-2-DEP Ended not OK,批处理告警,355,系统批处理告警,0.6139652132987976,0
PCRM系统批处理告警：SH-PCRM-LOAD-GETFILE-CRMDM_I_USER_INFO Ended not OK,批处理告警,76,批处理告警,0.590287983417511,1
RAM系统批处理告警：SH-RAM-WATCH-DEPFILE-JOB_TMP_I_C_CU_GUARANTEE_INFO Ended not OK,批处理告警,76,批处理告警,0.6505829095840454,1
RWA系统批处理告警：SH-RWA-GETEDPFILE-PROVISION_CONTRACT-02 Ended not OK,批处理告警,76,系统批处理告警,0.6119001507759094,0
CRS系统批处理告警：SH-CRS-GET-FILES-FUTURERCVBPAYTAB Ended not OK,批处理告警,76,系统批处理告警,0.5847391486167908,0
PCRM系统批处理告警：SH-PCRM-LOAD-GETFILE-CRMDM_I_CUST_WEALTH_FUNNEL Ended not OK,批处理告警,76,批处理告警,0.6296709179878235,1
YDM系统批处理告警：SH-YDM-ETL-GET-YFX_ADJ Ended not OK,批处理告警,437,系统批处理告警,0.5256645679473877,0
PCRM系统批处理告警：SH-PCRM-LOAD-GETFILE-CRMDM_I_CUST_DEPOSIT_TRANS_DETAIL Ended not OK,批处理告警,76,批处理告警,0.6439998745918274,1
BAS系统批处理告警：SH-BAS-SENDFILE060-S-1 Ended not OK,批处理告警,280,系统批处理告警,0.6122589707374573,0
PCRM系统批处理告警：SH-PCRM-LOAD-GETFILE-CRMDM_I_CUST_HOLD_PROD_PROFIT Ended not OK,批处理告警,76,批处理告警,0.6439998745918274,1
FMC系统批处理告警：SH-FMC-FMCGC179-SFTP-DAT Ended not OK,批处理告警,355,系统批处理告警,0.5847391486167908,0
PCRM系统批处理告警：SH-PCRM-LOAD-GETFILE-CRMDM_I_PRD_QDII_INFO Ended not OK,批处理告警,76,批处理告警,0.6296709179878235,1
YIF系统批处理告警：YIF-WLD-MAP-TASK Ended not OK,批处理告警,564,系统批处理告警,0.5848041772842407,0
YCC系统批处理告警：SH-YCC-YCC_YRD_DATA-EXP Ended not OK,批处理告警,293,系统批处理告警,0.6405519843101501,0
CBRS系统批处理告警：SH-CBRS-OPENCARD-2-SFTP-0930 Ended not OK,批处理告警,356,系统批处理告警,0.5785584449768066,0
OLM系统批处理告警：SH-CBM-WD-GET-ECS-ECIFCUSID-FILE-WATCH JOB LOG COPY TO  FAILED CM for AFT: Can not copy sysout ./cm/AFT/sysout/SYSOUT_4le8d_00001 to,批处理告警,72,批处理告警,0.6405884027481079,1
PCRM系统批处理告警：SH-PCRM-DEP-DEPTRANS-LOY_SR_EXCH_SERIAL Ended not OK,批处理告警,76,批处理告警,0.590287983417511,1
CRS系统批处理告警：SH-CRS-GET-FILES-LOANCONTRACT Ended not OK,批处理告警,76,系统批处理告警,0.5847391486167908,0
PCRM系统批处理告警：SH-PCRM-LOAD-GETFILE-CRMDM_I_LOAN_PEFM_DIVI_DTAL Ended not OK,批处理告警,76,批处理告警,0.6439998745918274,1
PCRM系统批处理告警：SH-PCRM-LOAD-GETFILE-CRMDM_I_CUST_INSA_TXN_DTAL Ended not OK,批处理告警,76,批处理告警,0.6439998745918274,1
YRL系统批处理告警：SH-YRL-F-PLIBSFTP-BBAFC-IMAGE Ended not OK,批处理告警,560,系统批处理告警,0.56322181224823,0
PCRM系统批处理告警：SH-PCRM-PMA-GETFILE-CRMDM_I_DEPS_INRS_DTAL Ended not OK,批处理告警,76,批处理告警,0.6296709179878235,1
CRS系统批处理告警：SH-CRS-GET-FILES-ASSETSALETAB Ended not OK,批处理告警,76,系统批处理告警,0.5847391486167908,0
PCRM系统批处理告警：SH-PCRM-LOAD-GETFILE-CRMDM_I_ORG_MANAGE_INDEXS Ended not OK,批处理告警,76,批处理告警,0.6296709179878235,1
PCRM系统批处理告警：SH-PCRM-LOAD-GETFILE-CRMDM_I_CUST_ADDR_INFO Ended not OK,批处理告警,76,批处理告警,0.6296709179878235,1
PCRM系统批处理告警：SH-PCRM-LOAD-GETFILE-CRMDM_I_CUST_FIN_RISK_EVAL_INFO Ended not OK,批处理告警,76,批处理告警,0.6505829095840454,1
PCRM系统批处理告警：SH-PCRM-DEP-DEPTRANS-OCRM_F_WP_CUSTOMER_CONTACT Ended not OK,批处理告警,76,批处理告警,0.6296709179878235,1
FMC系统批处理告警：SH-FMC-FMCSFTPCIS-HK Ended not OK,批处理告警,355,系统批处理告警,0.5848041772842407,0
PCRM系统批处理告警：SH-PCRM-LOAD-GETFILE-CRMDM_I_CUST_GRADE_INFO Ended not OK,批处理告警,76,批处理告警,0.6296709179878235,1
TPM系统批处理告警：SH-TPM-02_EVT_BULK_EXPIRY Ended not OK,批处理告警,341,系统批处理告警,0.7270582914352417,0
YIF系统批处理告警：YIF-ECIF-CUST-SYNCH-WATCH Ended not OK,批处理告警,564,系统批处理告警,0.5847391486167908,0
