content,label,EventId
PCRM系统批处理告警：SH-PCRM-LOAD-GETFILE-CRMDM_I_CUST_DEPOSIT_TRANS_DETAIL Ended not OK,批处理告警,76
BAS系统批处理告警：SH-BAS-SENDFILE060-S-1 Ended not OK,批处理告警,280
PCRM系统批处理告警：SH-PCRM-LOAD-GETFILE-CRMDM_I_CUST_HOLD_PROD_PROFIT Ended not OK,批处理告警,76
FMC系统批处理告警：SH-FMC-FMCGC179-SFTP-DAT Ended not OK,批处理告警,355
PCRM系统批处理告警：SH-PCRM-LOAD-GETFILE-CRMDM_I_PRD_QDII_INFO Ended not OK,批处理告警,76
YIF系统批处理告警：YIF-WLD-MAP-TASK Ended not OK,批处理告警,564
YCC系统批处理告警：SH-YCC-YCC_YRD_DATA-EXP Ended not OK,批处理告警,293
CBRS系统批处理告警：SH-CBRS-OPENCARD-2-SFTP-0930 Ended not OK,批处理告警,356
OLM系统批处理告警：SH-CBM-WD-GET-ECS-ECIFCUSID-FILE-WATCH JOB LOG COPY TO  FAILED CM for AFT: Can not copy sysout ./cm/AFT/sysout/SYSOUT_4le8d_00001 to,批处理告警,72
PCRM系统批处理告警：SH-PCRM-DEP-DEPTRANS-LOY_SR_EXCH_SERIAL Ended not OK,批处理告警,76
CRS系统批处理告警：SH-CRS-GET-FILES-LOANCONTRACT Ended not OK,批处理告警,76
PCRM系统批处理告警：SH-PCRM-LOAD-GETFILE-CRMDM_I_LOAN_PEFM_DIVI_DTAL Ended not OK,批处理告警,76
PCRM系统批处理告警：SH-PCRM-LOAD-GETFILE-CRMDM_I_CUST_INSA_TXN_DTAL Ended not OK,批处理告警,76
YRL系统批处理告警：SH-YRL-F-PLIBSFTP-BBAFC-IMAGE Ended not OK,批处理告警,560
PCRM系统批处理告警：SH-PCRM-PMA-GETFILE-CRMDM_I_DEPS_INRS_DTAL Ended not OK,批处理告警,76
CRS系统批处理告警：SH-CRS-GET-FILES-ASSETSALETAB Ended not OK,批处理告警,76
PCRM系统批处理告警：SH-PCRM-LOAD-GETFILE-CRMDM_I_ORG_MANAGE_INDEXS Ended not OK,批处理告警,76
PCRM系统批处理告警：SH-PCRM-LOAD-GETFILE-CRMDM_I_CUST_ADDR_INFO Ended not OK,批处理告警,76
PCRM系统批处理告警：SH-PCRM-LOAD-GETFILE-CRMDM_I_CUST_FIN_RISK_EVAL_INFO Ended not OK,批处理告警,76
PCRM系统批处理告警：SH-PCRM-DEP-DEPTRANS-OCRM_F_WP_CUSTOMER_CONTACT Ended not OK,批处理告警,76
FMC系统批处理告警：SH-FMC-FMCSFTPCIS-HK Ended not OK,批处理告警,355
PCRM系统批处理告警：SH-PCRM-LOAD-GETFILE-CRMDM_I_CUST_GRADE_INFO Ended not OK,批处理告警,76
TPM系统批处理告警：SH-TPM-02_EVT_BULK_EXPIRY Ended not OK,批处理告警,341
YIF系统批处理告警：YIF-ECIF-CUST-SYNCH-WATCH Ended not OK,批处理告警,564
BASS系统批处理告警：SH-BASS-EDP-LMWEBRISK-TRANS Ended not OK,批处理告警,76
PCRM系统批处理告警：SH-PCRM-LOAD-GETFILE-CRMDM_I_MID_INCM_DTAL Ended not OK,批处理告警,76
ALM系统批处理告警：SH-ALM-GETCRSFILE-G2501-ADJ Ended not OK,批处理告警,76
YRL系统批处理告警：SH-YRL-ECIF-CUST-IMP-UNZIP-TASK Ended not OK,批处理告警,560
PCRM系统批处理告警：SH-PCRM-LOAD-GETFILE-CRMDM_I_CUST_RISK_EVAL_INFO Ended not OK,批处理告警,76
PCRM系统批处理告警：SH-PCRM-LOAD-GETFILE-CRMDM_I_CUST_INSURANCE_INFO Ended not OK,批处理告警,76
CGM系统批处理告警：SH-CGM-ECS-BANK-LOAD Ended not OK,批处理告警,360
YIF系统批处理告警：SH-YIF-F-WZ-SFTP-CUSTLIMITCONTRACTINFO Ended not OK,批处理告警,564
YDM系统批处理告警：SH-YDM-ETL-GET-CAL-HK Ended not OK,批处理告警,437
PCRM系统批处理告警：SH-PCRM-PMA-GETFILE-CRMDM_I_CRM_KPI_INDX_D Ended not OK,批处理告警,76
RAM系统批处理告警：SH-RAM-WATCH-DEPFILE-JOB_TMP_I_C_CU_CREDIT_INFO Ended not OK,批处理告警,76
BAS系统批处理告警：SH-BAS-SENDFILE066-S-1 Ended not OK,批处理告警,280
PCRM系统批处理告警：SH-PCRM-LOAD-GETFILE-CRMDM_I_CUST_REL_MANAGER Ended not OK,批处理告警,76
BASS系统批处理告警：SH-BAS-SENDFILE014-S-1 Ended not OK,批处理告警,76
PCRM系统批处理告警：SH-PCRM-PMA-PROCESS-PMA_F_COM_DEP_ACCT_INFO Ended not OK,批处理告警,76
FMC系统批处理告警：SH-FMC-FMCGLFTP Ended not OK,批处理告警,355
YDM系统批处理告警：SH-YDM-ETL-GET-FMS Ended not OK,批处理告警,437
OLM系统批处理告警：SH-CBM-WD-GET-ECS-ECIFCUSID-FILE-WATCH JOB LOG COPY TO  FAILED CM for AFT: Can not copy sysout ./cm/AFT/sysout/SYSOUT_4kf76_00001 to,批处理告警,72
OLM系统批处理告警：SH-CBM-WD-GET-ECS-ECIFCUSID-FILE-WATCH JOB LOG COPY TO  FAILED CM for AFT: Can not copy sysout ./cm/AFT/sysout/SYSOUT_4l87n_00001 to,批处理告警,72
PCRM系统批处理告警：SH-PCRM-LOAD-GETFILE-CRMDM_I_CUST_FIN_TRANS_DETAIL Ended not OK,批处理告警,76
PCRM系统批处理告警：SH-PCRM-LOAD-GETFILE-CRMDM_I_PRD_RMB_FUND_INFO Ended not OK,批处理告警,76
YRL系统批处理告警：SH-YRL-YCC-2-DEP-MMP1700 Ended not OK,批处理告警,280
RWA系统批处理告警：SH-RWA-GETEDPFILE-CURRENCY_POSITION-02 Ended not OK,批处理告警,76
FMC系统批处理告警：SH-FMC-FMCTOBSL-BRR2 Ended not OK,批处理告警,355
PCRM系统批处理告警：SH-PCRM-LOAD-PROCESS-CIM_F_TAG_CUST_TAGS Ended not OK,批处理告警,76
PCRM系统批处理告警：SH-PCRM-LOAD-GETFILE-CRMDM_I_CUST_INSA_ACCT_DTAL Ended not OK,批处理告警,76
FMC系统批处理告警：SH-FMC-FMCGUCOA-SFTP Ended not OK,批处理告警,355
RAM系统批处理告警：SH-RAM-WATCH-DEPFILE-JOB_TMP_I_C_CU_KEY_PERSON Ended not OK,批处理告警,76
CGM系统批处理告警：SH-CGM-PCC-LOAD Ended not OK,批处理告警,360
ALM系统批处理告警：SH-ALM-GETCRSFILE-G2502-ADJ Ended not OK,批处理告警,76
CRS系统批处理告警：SH-CRS-GET-FILES-ICUSTOMERTAB Ended not OK,批处理告警,76
AFTNDSEOD系统批处理告警：SZ_AFTNDSEOD_JOB-D2_3-GetTmsFilesNOTMONI Ended not OK,批处理告警,280
PCRM系统批处理告警：SH-PCRM-PMA-GETFILE-CRMDM_I_LOAN_INRS_DTAL Ended not OK,批处理告警,76
test_controlm_20230812_YFP系统批处理告警：SH-YFP-GUNZIP-MUREX-FILE Ended not OK,批处理告警,76
BASS系统批处理告警：SH-BAS-SENDFILE061-1 Ended not OK,批处理告警,280
RAM系统批处理告警：SH-RAM-WATCH-DEPFILE-JOB_TMP_I_P_WORK_REGISTER Ended not OK,批处理告警,76
FMC系统批处理告警：SH-FMC-FMCUPYBS-DEP Ended not OK,批处理告警,355
YIF系统批处理告警：SH-YIF-F-WZ-SFTP-CUSTLIMITCONTRACT Ended not OK,批处理告警,564
PCRM系统批处理告警：SH-PCRM-LOAD-GETFILE-CRMDM_I_CUST_TAG_INFO Ended not OK,批处理告警,76
YRL系统批处理告警：SH-YRL-ERATE-IMP-TASK Ended not OK,批处理告警,76
FMC系统批处理告警：SH-FMC-FMCTOBSL-BRR Ended not OK,批处理告警,355
AFTNDSEOD系统批处理告警：SZ_AFTNDSEOD_JOB-D2_1-GetFmsFilesNOTMONI Ended not OK,批处理告警,280
YFP系统批处理告警：SH-YFP-SQLLDR-MUREX-FILE Ended not OK,批处理告警,76
CRS系统批处理告警：SH-CRS-GET-FILES-GLTAB Ended not OK,批处理告警,76
PCRM系统批处理告警：SH-PCRM-LOAD-GETFILE-CRMDM_I_CUST_QUERY_LIST Ended not OK,批处理告警,76
PCRM系统批处理告警：SH-PCRM-LOAD-GETFILE-CRMDM_I_CUST_FINC_ACCT_DTAL Ended not OK,批处理告警,76
FMC系统批处理告警：SH-FMC-FMCGUBS2 Ended not OK,批处理告警,355
FMC系统批处理告警：SH-FMC-FMCGETTMS-SFTP Ended not OK,批处理告警,355
CGM系统批处理告警：SH-CGM-CBM-USER-INFO-LOAD Ended not OK,批处理告警,360
PCRM系统批处理告警：SH-PCRM-LOAD-GETFILE-CRMDM_I_CUST_LOAN_TRANS_DETAIL Ended not OK,批处理告警,76
CGM系统批处理告警：SH-CGM-ECS-CUSBASE-LOAD Ended not OK,批处理告警,360
PCRM系统批处理告警：SH-PCRM-LOAD-GETFILE-CRMDM_I_CUST_HOLD_PROD_INFO Ended not OK,批处理告警,76
PCRM系统批处理告警：SH-PCRM-PMA-PROCESS-PMA_F_BASE_INDEX_RES Ended not OK,批处理告警,76
FMC系统批处理告警：SH-FMC-FMCYDM-SFTP Ended not OK,批处理告警,355
BLN系统批处理告警：SH-BLN-GETFILE-IBPS-FILE Ended not OK,批处理告警,76
RAM系统批处理告警：SH-RAM-WATCH-DEPFILE-JOB_TMP_I_P_CU_BUSINESS_INFO Ended not OK,批处理告警,76
YPK系统批处理告警：SH-YPKBDP_CTM2SFTP Ended not OK,批处理告警,70
CBRS系统批处理告警：SH-CBRS-OPENCARD-2-SFTP-2130 Ended not OK,批处理告警,356
PCRM系统批处理告警：SH-PCRM-LOAD-GETFILE-CRMDM_I_CUST_ORG_INDEXS Ended not OK,批处理告警,76
CGM系统批处理告警：SH-CGM-CBM-REL-BUSINESS-GET Ended not OK,批处理告警,360
CRS系统批处理告警：SH-CRS-GET-FILES-FINANCEPRODSHARETAB Ended not OK,批处理告警,76
PCRM系统批处理告警：SH-PCRM-LOAD-GETFILE-CRMDM_I_CUST_ACCT_INFO Ended not OK,批处理告警,76
系统批处理告警： The Control-M/Agent FileWatcher service on PWRWAETL1 was started although no rules were defined for it. You should either stop the service or define file watching rules for it,批处理告警,615
ARS系统批处理告警：SH-DEP2-ARS-WATCH-TPM-TASK Ended not OK,批处理告警,280
BASS系统批处理告警：SH-BAS-SENDFILE020-S-1 Ended not OK,批处理告警,280
POM系统批处理告警：SH-POM-GETCII Ended not OK,系统批处理告警,99
POM系统批处理告警：SH-POM-GETNDS-10 Ended not OK,系统批处理告警,99
DMP系统批处理告警：SH_DMP_NFS_TABLE_INFO Ended not OK,系统批处理告警,392
FTP系统批处理告警：SH-FTP-GET-JOB-ODS-LOAN-DEP Ended not OK,系统批处理告警,522
NDS系统批处理告警：SZ-NDSEOD-JOB-A7_3-ChkOKFilesOnSym Ended not OK,系统批处理告警,312
CBM系统批处理告警：SH-CBM-GET-MIP-ARR Ended not OK,系统批处理告警,89
BASS系统批处理告警：SH-BASS-EDP-PLACCOUNTINSUREDDETAIL-TRANS Ended not OK,系统批处理告警,641
NDS系统批处理告警：SZ_AFTNDSEOD_JOB-D2_2-GetCIFilesNOTMONI Ended not OK,系统批处理告警,312
OLP系统批处理告警：SH-OLP-F-MY-TRADE-STEP2 Ended not OK,系统批处理告警,102
CBM系统批处理告警：SH-ECS-IMP-ECIF-FILE-NEW Ended not OK,系统批处理告警,89
ALM系统批处理告警：SH-ALM-GETEDPFILE-SWAP Ended not OK,系统批处理告警,313
NDS系统批处理告警：SZ_AFTNDSEOD_JOB-D2_3-GetTmsFilesNOTMONI Ended not OK,系统批处理告警,312
FTP系统批处理告警：SH-FTP-GET-JOB-ODS-BILL-DEP Ended not OK,系统批处理告警,522
NDS系统批处理告警：SZ_AFTNDSEOD_JOB-D1_1-GetFmclientFile Ended not OK,系统批处理告警,312
FTP系统批处理告警：SH-FTP-GET-JOB-ODS-BOND-ISSUANCE-DEP Ended not OK,系统批处理告警,522
ARS2系统批处理告警：SH-ARS2-SFTP-YFP-TASK Ended not OK,系统批处理告警,512
NDS系统批处理告警：SH-NDS-DMP-CONM Ended not OK,系统批处理告警,312
POM系统批处理告警：SH-POM-GET-BPH2_EDP_I_PAY2 Ended not OK,系统批处理告警,99
FTM系统批处理告警：SH-FTM-PUTFTMFILE Ended not OK,系统批处理告警,647
TMS系统批处理告警：SH-TMS-GET-CEM-001 Ended not OK,系统批处理告警,112
CCRM系统批处理告警：SH-CCRM-ETL_data_load_I_BAP_R_CORP_DRAW_RATE Ended not OK,系统批处理告警,320
CBM系统批处理告警：SH-CBM-IMP-YTF Ended not OK,系统批处理告警,89
TMS系统批处理告警：SH-TMS-MONTH-FMS-BRANCH Ended not OK,系统批处理告警,112
OLP系统批处理告警：SH-XW-2-WD-ZIP Ended not OK,系统批处理告警,102
NDS系统批处理告警：SZ-NDS-JOBARSMBFEFILE-PutMbfeFileSFTP Ended not OK,系统批处理告警,312
BASS系统批处理告警：SH-BASS-EDP-LMRISKRELA-TRANS Ended not OK,系统批处理告警,641
POM系统批处理告警：SH-POM-GET-CHURCHYARD_PAY_NOTICE Ended not OK,系统批处理告警,99
BASS系统批处理告警：SH-BASS-EDP-LDCUSTOMERID-TRANS Ended not OK,系统批处理告警,641
undefined系统批处理告警： STATUS OF AGENT PLATFORM pltmsap1 CHANGED TO UNAVAILABLE,系统批处理告警,720
BASS系统批处理告警：SH-BASS-EDP-LARATECHARGE-TRANS Ended not OK,系统批处理告警,641
NDS系统批处理告警：SZ-NDS-BPH2-BANKINFO_PutFile_2DEP Ended not OK,系统批处理告警,312
NEW系统批处理告警：SH-NEW-CRA-CHECK_ODS Ended not OK,系统批处理告警,714
POM系统批处理告警：SH-POM-GETECB-5 Ended not OK,系统批处理告警,99
NDS系统批处理告警：SZ_AFTNDSEOD_JOB-D9-GetPvbFilesAfterEod Ended not OK,系统批处理告警,312
CBM系统批处理告警：SH-CBM-GET-CGM Ended not OK,系统批处理告警,89
DMP系统批处理告警：SH_DMP_RRID_TABLE_COL_INFO Ended not OK,系统批处理告警,392
ALM系统批处理告警：SH-ALM-GETEDPFILE-GLBS-ADJ Ended not OK,系统批处理告警,313
CBM系统批处理告警：SH-CBM-PUT-IACA2ARS-DEP Ended not OK,系统批处理告警,89
CBM系统批处理告警：SH-CBM-PUT-YEB-2 Ended not OK,系统批处理告警,89
POM系统批处理告警：SH-POM-GETEDP_NDS1_SFTP Ended not OK,系统批处理告警,99
YFX系统批处理告警：SH-YFX-YFXTBSL-SFTP Ended not OK,系统批处理告警,111
FTP系统批处理告警：SH-FTP-GET-JOB-ODS-BOND-REPURCHASE-DEP Ended not OK,系统批处理告警,522
IMAS系统批处理告警：SH-IMAS-GET-TYCKYE Ended not OK,系统批处理告警,718
POM系统批处理告警：SH-POM-GET-BPH2_CCMS_PYMTQUERY Ended not OK,系统批处理告警,99
FTM系统批处理告警：SH-FTM-210104-GETEDPFILE Ended not OK,系统批处理告警,647
DMP系统批处理告警：SH_DMP_RRID_PROCEDURE_INFO Ended not OK,系统批处理告警,392
NDS系统批处理告警：SZ_AFTNDSEOD_JOB-D1_1-GetIntdetailFile Ended not OK,系统批处理告警,312
ALM系统批处理告警：SH-ALM-GETEDPFILE-CREDIT_RATING Ended not OK,系统批处理告警,313
CBM系统批处理告警：SH-CBM-IMP-CGM Ended not OK,系统批处理告警,89
POM系统批处理告警：SH-POM-DAEMONHRRULECOUNT-EMAIL Ended not OK,系统批处理告警,99
NDS系统批处理告警：SZ-NDS-SZFS-COREFILE_getFile Ended not OK,系统批处理告警,312
NDS系统批处理告警：SZ-NDS-EXPORT_WMC_GET Ended not OK,系统批处理告警,312
NDS系统批处理告警：SZ-NDS-YSF-AUTOPAY_GetAUTOPAYFileToCtm Ended not OK,系统批处理告警,312
CPS系统批处理告警：SH-CPS-ARS-SEND Ended not OK,系统批处理告警,671
IMAS系统批处理告警：SH-IMAS-GET-GRKHXX Ended not OK,系统批处理告警,718
DMP系统批处理告警：SH_DMP_CBRS_VIEW_INFO Ended not OK,系统批处理告警,392
FTP系统批处理告警：SH-FTP-GET-JOB-ODS-ADVANCE-DEP Ended not OK,系统批处理告警,522
IMAS系统批处理告警：SH-IMAS-GET-MRFSFS Ended not OK,系统批处理告警,718
DMP系统批处理告警：SH_DMP_ESB2_VIEW_INFO Ended not OK,系统批处理告警,392
OLP系统批处理告警：SH-OLP-F-MY-CALC-STEP2 Ended not OK,系统批处理告警,102
DMP系统批处理告警：SH_DMP_NFS_VIEW_INFO Ended not OK,系统批处理告警,392
TMS系统批处理告警：SH-TMS-GET-CEM-002 Ended not OK,系统批处理告警,112
FTP系统批处理告警：SH-FTP-GET-JOB-ODS-CODE-DEP Ended not OK,系统批处理告警,522
DMP系统批处理告警：SH_DMP_RRID_VIEW_COLUMNS_INFO Ended not OK,系统批处理告警,392
OLP系统批处理告警：SH-OLP-WS-READ-INSERT-STEP6 Ended not OK,系统批处理告警,102
DMP系统批处理告警：SH_DMP_RRID_INDEX_COLUMNS_INFO Ended not OK,系统批处理告警,392
FTP系统批处理告警：SH-FTP-GET-JOB-ODS-INTERBANK-DEP Ended not OK,系统批处理告警,522
NDS系统批处理告警：SZ_AFTNDSEOD_JOB-D2_2-GetNCBCCNAPSFilesNOTMONI Ended not OK,系统批处理告警,312
FTP系统批处理告警：SH-FTP-GET-JOB-ODS-DEMAND-DEPOSIT-DEP Ended not OK,系统批处理告警,522
CPS系统批处理告警：SH-CPS-FMS-SEND Ended not OK,系统批处理告警,671
NDS系统批处理告警：SZ_AFTNDSEOD_JOB_D1_4-GetTrandtlFile Ended not OK,系统批处理告警,312
FTP系统批处理告警：SH-FTP-GET-JOB-ODS-EXCHG-RATE-DEP Ended not OK,系统批处理告警,522
POM系统批处理告警：SH-POM-GETECB-6 Ended not OK,系统批处理告警,99
CBM系统批处理告警：SH-CBM-YSF-EXE-LOAN Ended not OK,系统批处理告警,89
DMP系统批处理告警：SH_DMP_ESB2_INDEX_INFO Ended not OK,系统批处理告警,392
AML系统批处理告警：SH-AML-ETL-DATA Ended not OK,系统批处理告警,275
POM系统批处理告警：SH-POM-GETNDS-12 Ended not OK,系统批处理告警,99
NDS系统批处理告警：SZ-NDS-JOB-EISSND-GetEISFile Ended not OK,系统批处理告警,312
NDS系统批处理告警：SZ_AFTNDSEOD_JOB-D16-GetIbsFilesFromSym Ended not OK,系统批处理告警,312
POM系统批处理告警：SH-POM-GETARS Ended not OK,系统批处理告警,99
YBS系统批处理告警：SH-YBS-SACCR-GET-TMRIN-HK Ended not OK,系统批处理告警,461
DMP系统批处理告警：SH_DMP_RRID_VIEW_INFO Ended not OK,系统批处理告警,392
DMP系统批处理告警：SH_DMP_CBRS_CODEVALUE_INFO Ended not OK,系统批处理告警,392
BASS系统批处理告警：SH-BAS-RECEIVEFILE054-3 Ended not OK,系统批处理告警,641
YFX系统批处理告警：SH-YFX-C2ASND Ended not OK,系统批处理告警,111
AML系统批处理告警：SH-AML-EDPFILE-CHECK Ended not OK,系统批处理告警,274
TMS系统批处理告警：SH-TMS-GET-YFP-SEC Ended not OK,系统批处理告警,112
NDS系统批处理告警：SZ-NDS-JOB-EDPFILE-GetRelPartyRelation Ended not OK,系统批处理告警,312
POM系统批处理告警：SH-POM-GETECB-7 Ended not OK,系统批处理告警,99
ALM系统批处理告警：SH-ALM-GETEDPFILE-SECURITY_POSITIONS Ended not OK,系统批处理告警,313
PCS2系统批处理告警：SH-PCS2-SQLLDR-ENT-ALL Ended not OK,系统批处理告警,512
BASS系统批处理告警：SH-BASS-EDP-LCCONTREVIEW Ended not OK,系统批处理告警,641
YBS系统批处理告警：SH-YBS_BATCH_1200 Ended not OK,系统批处理告警,461
ALM系统批处理告警：SH-ALM-GETEDPFILE-EXCHANGE_OPTION Ended not OK,系统批处理告警,313
OLP系统批处理告警：SH-OLP-F-MY-LOAN-STEP2 Ended not OK,系统批处理告警,102
BASS系统批处理告警：SH-BASS-LACOM Ended not OK,系统批处理告警,641
DMP系统批处理告警：SH_DMP_ESB2_TABLE_COL_INFO Ended not OK,系统批处理告警,392
ALM系统批处理告警：SH-ALM-GETEDPFILE-MKT_FX_INPUT Ended not OK,系统批处理告警,313
CCRM系统批处理告警：SH-CCRM-ETL_data_load_ECIF_CCRM_CUST_INFO_SYNCH Ended not OK,系统批处理告警,320
CBM系统批处理告警：SH-CBM-PUT-ECB-DEP Ended not OK,系统批处理告警,89
"2023年06月18日 11:43:58,二层主机房二,主机房二空调E1,机架入口温度1过高,机架入口温度1过高报警,状态解除,值为0",温度过高报警,726
"石家庄分行1号温湿度 温度:过高报警,值:27.2℃",温度过高报警,50
"2023年06月18日 11:12:14,二层主机房二,主机房二空调C2,机架入口温度3过高,机架入口温度3过高报警,状态告警,值为1",温度过高报警,725
"天津分行2号温湿度 温度:过高报警,值:27.2℃",温度过高报警,50
"拱北支行1号温湿度 温度:过高报警,值:27.1℃",温度过高报警,50
"2023年06月18日 11:12:14,二层主机房二,主机房二空调C2,机架入口温度3过高,机架入口温度3过高报警,状态解除,值为0",温度过高报警,726
"江门支行1号温湿度温湿度 温度:过低报警,值:17.8℃",温度过高报警,495
"石家庄分行2号温湿度 温度:过高报警,值:27.2℃",温度过高报警,50
"2023年06月18日 13:45:25,二层主机房二,主机房二空调E1,机架入口温度1过高,机架入口温度1过高报警,状态解除,值为0",温度过高报警,726
"2023年06月18日 13:47:22,二层主机房二,主机房二温湿度17,温度,温度过高报警,状态解除,值为29.96",温度过高报警,783
"2023年06月17日 14:53:37,二层主机房二,主机房二温湿度17,温度,温度过高报警,状态告警,值为30.08",温度过高报警,784
"石家庄分行2号温湿度 温度:过高报警,值:27.3℃",温度过高报警,50
"汕头支行1号温湿度 温度:过高报警,值:26.4℃",温度过高报警,50
"苏州分行2号温湿度 温度:过高报警,值:27.2℃",温度过高报警,50
"2023年06月18日 10:28:47,二层主机房二,主机房二温湿度13,温度,温度过高报警,状态解除,值为29.99",温度过高报警,783
"2023年06月18日 13:45:25,二层主机房二,主机房二空调E1,机架入口温度1过高,机架入口温度1过高报警,状态告警,值为1",温度过高报警,725
"拱北支行2号温湿度 温度:过高报警,值:27.1℃",温度过高报警,50
"2023年06月18日 13:45:01,二层主机房二,主机房二温湿度16,温度,温度过高报警,状态解除,值为30",温度过高报警,783
"2023年06月17日 14:11:37,二层主机房二,主机房二温湿度12,温度,温度过高报警,状态告警,值为30.25",温度过高报警,784
"2023年06月18日 12:54:50,二层主机房二,主机房二空调E1,机架入口温度1过高,机架入口温度1过高报警,状态解除,值为0",温度过高报警,726
"2023年06月18日 12:36:51,二层主机房二,主机房二空调E1,机架入口温度1过高,机架入口温度1过高报警,状态解除,值为0",温度过高报警,726
"2023年06月18日 11:33:58,二层主机房二,主机房二空调E1,机架入口温度1过高,机架入口温度1过高报警,状态告警,值为1",温度过高报警,725
"拱北支行1号温湿度 温度:过高报警,值:27.2℃",温度过高报警,50
"杭州分行2号温湿度 温度:过高报警,值:27.1℃",温度过高报警,50
"2023年06月18日 11:04:01,二层主机房二,主机房二空调E1,机架入口温度1过高,机架入口温度1过高报警,状态告警,值为1",温度过高报警,725
"2023年06月18日 13:50:02,二层主机房二,主机房二温湿度12,温度,温度过高报警,状态告警,值为30.19",温度过高报警,784
"拱北支行1号温湿度 温度:过高报警,值:27.3℃",温度过高报警,50
"浦东28楼机房1号温湿度 温度:过高报警,值:24.6℃",温度过高报警,724
"厦门分行1号温湿度 温度:过高报警,值:27.2℃",温度过高报警,50
"浦东28楼机房1号温湿度 温度:过高报警,值:27.2℃",温度过高报警,724
"2023年06月18日 13:45:01,二层主机房二,主机房二温湿度16,温度,温度过高报警,状态告警,值为30.72",温度过高报警,784
"北京分行UPS机房1号温湿度 温度:过高报警,值:27.2℃",温度过高报警,710
"拱北支行1号温湿度 温度:过低报警,值:16.2℃",温度过高报警,49
"2023年06月17日 14:15:42,二层主机房二,主机房二温湿度12,温度,温度过高报警,状态解除,值为30",温度过高报警,783
"2023年06月18日 12:19:32,二层主机房二,主机房二空调E1,机架入口温度1过高,机架入口温度1过高报警,状态解除,值为0",温度过高报警,726
"2023年06月18日 09:52:26,二层主机房二,主机房二温湿度12,温度,温度过高报警,状态告警,值为30.51",温度过高报警,784
"石家庄分行1号温湿度 温度:过高报警,值:27.4℃",温度过高报警,50
"2023年06月18日 09:58:07,二层主机房二,主机房二空调E1,机架入口温度1过高,机架入口温度1过高报警,状态告警,值为1",温度过高报警,725
"北京分行UPS机房2号温湿度 温度:过高报警,值:27.1℃",温度过高报警,710
"厦门分行2号温湿度 温度:过高报警,值:27.2℃",温度过高报警,50
"2023年06月18日 11:54:14,二层主机房二,主机房二空调E1,机架入口温度1过高,机架入口温度1过高报警,状态告警,值为1",温度过高报警,725
"2023年06月18日 12:44:51,二层主机房二,主机房二空调E1,机架入口温度1过高,机架入口温度1过高报警,状态告警,值为1",温度过高报警,725
"2023年06月18日 09:58:19,二层主机房二,主机房二温湿度17,温度,温度过高报警,状态告警,值为30.89",温度过高报警,784
"北京分行网络机房1号温湿度 温度:过高报警,值:27.2℃",温度过高报警,50
"南宁分行1号温湿度 温度:过高报警,值:27.2℃",温度过高报警,50
"天津分行2号温湿度 温度:过高报警,值:27.3℃",温度过高报警,50
"郑州分行2号温湿度 温度:过低报警,值:17.5℃",温度过高报警,49
"2023年06月17日 14:15:42,二层主机房二,主机房二温湿度12,温度,温度过高报警,状态告警,值为30.26",温度过高报警,784
"杭州分行1号温湿度 温度:过高报警,值:27.3℃",温度过高报警,50
"汕头支行2号温湿度 温度:过高报警,值:27.1℃",温度过高报警,50
"2023年06月18日 14:26:42,二层主机房二,主机房二空调E1,机架入口温度1过高,机架入口温度1过高报警,状态解除,值为0",温度过高报警,726
"2023年06月18日 09:52:26,二层主机房二,主机房二温湿度12,温度,温度过高报警,状态解除,值为30",温度过高报警,783
"北京分行网络机房2号温湿度 温度:过高报警,值:27.3℃",温度过高报警,50
"北京分行网络机房2号温湿度 温度:过高报警,值:27.2℃",温度过高报警,50
"肇庆支行2号温湿度 温度:过高报警,值:27.2℃",温度过高报警,50
"2023年06月18日 11:48:41,二层主机房二,主机房二空调C1,机架入口温度1过高,机架入口温度1过高报警,状态解除,值为0",温度过高报警,726
"青岛分行1号温湿度 温度:过高报警,值:27.4℃",温度过高报警,50
"厦门分行2号温湿度 温度:过高报警,值:27.7℃",温度过高报警,50
"2023年06月18日 10:28:47,二层主机房二,主机房二温湿度13,温度,温度过高报警,状态告警,值为30.26",温度过高报警,784
"武汉分行1号温湿度 温度:过高报警,值:27.1℃",温度过高报警,50
"郑州分行2号温湿度 温度:过低报警,值:17.7℃",温度过高报警,49
"2023年06月17日 16:12:12,二层主机房二,主机房二温湿度17,温度,温度过高报警,状态解除,值为29.93",温度过高报警,783
"重庆分行2号温湿度 温度:过高报警,值:27.2℃",温度过高报警,50
"2023年06月18日 14:06:03,二层主机房二,主机房二空调E1,机架入口温度1过高,机架入口温度1过高报警,状态解除,值为0",温度过高报警,726
"杭州分行2号温湿度 温度:过高报警,值:27.2℃",温度过高报警,50
"2023年06月18日 12:00:54,二层主机房二,主机房二空调E1,机架入口温度1过高,机架入口温度1过高报警,状态告警,值为1",温度过高报警,725
"2023年07月04日 16:04:28,二层主机房二,主机房二空调B1,机架入口温度2过高,机架入口温度2过高报警,状态告警,值为1",温度过高报警,725
"天津分行2号温湿度 温度:过低报警,值:14.6℃",温度过高报警,49
"2023年06月18日 12:19:32,二层主机房二,主机房二空调E1,机架入口温度1过高,机架入口温度1过高报警,状态告警,值为1",温度过高报警,725
"2023年06月17日 14:49:46,二层主机房二,主机房二温湿度17,温度,温度过高报警,状态告警,值为30.1",温度过高报警,784
